,,,PltRpt=1 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=2 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=3 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=1 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,,PltRpt=2 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,,PltRpt=3 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,
Plate,Barcode,Well,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,,MeasTime,CalcResultI,Signal,,MeasTime,CalcResultI,Signal,,MeasTime
2,,C16,8710320,871032,0.1,00:12.6,8299880,829988,0.1,11:36.9,7869240,786924,0.1,23:01.2,8710320,0,0,0,8299880,0,0,0,7869240,0,0,0
2,,C17,8819160,881916,0.1,00:12.8,8404200,840420,0.1,11:37.1,7937800,793780,0.1,23:01.4,8819160,0,0,0,8404200,0,0,0,7937800,0,0,0
2,,C18,7856360,785636,0.1,00:13.0,7501000,750100,0.1,11:37.3,7103440,710344,0.1,23:01.6,7856360,0,0,0,7501000,0,0,0,7103440,0,0,0
2,,C19,8747320,874732,0.1,00:13.2,8359560,835956,0.1,11:37.5,7885760,788576,0.1,23:01.8,8747320,0,0,0,8359560,0,0,0,7885760,0,0,0
2,,C20,8659520,865952,0.1,00:13.4,8252080,825208,0.1,11:37.7,7791520,779152,0.1,23:02.0,8659520,0,0,0,8252080,0,0,0,7791520,0,0,0
2,,C21,8772600,877260,0.1,00:13.6,8363040,836304,0.1,11:37.9,7902480,790248,0.1,23:02.2,8772600,0,0,0,8363040,0,0,0,7902480,0,0,0
2,,C22,8617600,861760,0.1,00:13.8,8192560,819256,0.1,11:38.1,7732200,773220,0.1,23:02.4,8617600,0,0,0,8192560,0,0,0,7732200,0,0,0
2,,C23,15920,1592,0.1,00:13.9,16120,1612,0.1,11:38.3,15680,1568,0.1,23:02.6,15920,0,0,0,16120,0,0,0,15680,0,0,0
2,,C24,8386480,838648,0.1,00:14.1,8014800,801480,0.1,11:38.5,7613120,761312,0.1,23:02.8,8386480,0,0,0,8014800,0,0,0,7613120,0,0,0
2,,D01,3434200,343420,0.1,00:14.6,3356360,335636,0.1,11:38.9,3242080,324208,0.1,23:03.2,3434200,0,0,0,3356360,0,0,0,3242080,0,0,0
2,,D02,141440,14144,0.1,00:14.8,93920,9392,0.1,11:39.1,79120,7912,0.1,23:03.4,141440,0,0,0,93920,0,0,0,79120,0,0,0
2,,D03,8205160,820516,0.1,00:15.0,7791720,779172,0.1,11:39.3,7354520,735452,0.1,23:03.6,8205160,0,0,0,7791720,0,0,0,7354520,0,0,0
2,,D04,8429440,842944,0.1,00:15.2,8066480,806648,0.1,11:39.5,7616200,761620,0.1,23:03.8,8429440,0,0,0,8066480,0,0,0,7616200,0,0,0
2,,D05,8447920,844792,0.1,00:15.3,8088720,808872,0.1,11:39.7,7627920,762792,0.1,23:04.0,8447920,0,0,0,8088720,0,0,0,7627920,0,0,0
2,,D06,8009200,800920,0.1,00:15.5,7669680,766968,0.1,11:39.9,7252880,725288,0.1,23:04.2,8009200,0,0,0,7669680,0,0,0,7252880,0,0,0
