,,,PltRpt=1 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=2 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=3 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=1 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,,PltRpt=2 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,,PltRpt=3 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,
Plate,Barcode,Well,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,,MeasTime,CalcResultI,Signal,,MeasTime,CalcResultI,Signal,,MeasTime
1,,N19,13895120,1389512,0.1,01:06.8,11572000,1157200,0.1,12:31.1,9823040,982304,0.1,23:55.3,13895120,0,0,0,11572000,0,0,0,9823040,0,0,0
1,,N20,6199600,619960,0.1,01:07.0,3479760,347976,0.1,12:31.3,2122640,212264,0.1,23:55.5,6199600,0,0,0,3479760,0,0,0,2122640,0,0,0
1,,N21,11284560,1128456,0.1,01:07.2,9748080,974808,0.1,12:31.5,8397280,839728,0.1,23:55.7,11284560,0,0,0,9748080,0,0,0,8397280,0,0,0
1,,N22,13196000,1319600,0.1,01:07.3,11390280,1139028,0.1,12:31.6,9681080,968108,0.1,23:55.9,13196000,0,0,0,11390280,0,0,0,9681080,0,0,0
1,,N23,42880,4288,0.1,01:07.5,27600,2760,0.1,12:31.8,26080,2608,0.1,23:56.1,42880,0,0,0,27600,0,0,0,26080,0,0,0
1,,N24,13373760,1337376,0.1,01:07.7,11815920,1181592,0.1,12:32.0,10155840,1015584,0.1,23:56.3,13373760,0,0,0,11815920,0,0,0,10155840,0,0,0
1,,O01,12563560,1256356,0.1,01:08.2,11282240,1128224,0.1,12:32.5,9633640,963364,0.1,23:56.7,12563560,0,0,0,11282240,0,0,0,9633640,0,0,0
1,,O02,52760,5276,0.1,01:08.4,35840,3584,0.1,12:32.7,32360,3236,0.1,23:56.9,52760,0,0,0,35840,0,0,0,32360,0,0,0
1,,O03,12579080,1257908,0.1,01:08.6,11029880,1102988,0.1,12:32.9,9271360,927136,0.1,23:57.1,12579080,0,0,0,11029880,0,0,0,9271360,0,0,0
1,,O04,12383040,1238304,0.1,01:08.7,10695200,1069520,0.1,12:33.0,8965560,896556,0.1,23:57.3,12383040,0,0,0,10695200,0,0,0,8965560,0,0,0
1,,O05,10003560,1000356,0.1,01:09.0,8549160,854916,0.1,12:33.2,7006520,700652,0.1,23:57.5,10003560,0,0,0,8549160,0,0,0,7006520,0,0,0
1,,O06,12834440,1283444,0.1,01:09.1,11084680,1108468,0.1,12:33.4,9260520,926052,0.1,23:57.7,12834440,0,0,0,11084680,0,0,0,9260520,0,0,0
1,,O07,12741240,1274124,0.1,01:09.3,10772560,1077256,0.1,12:33.6,8965040,896504,0.1,23:57.8,12741240,0,0,0,10772560,0,0,0,8965040,0,0,0
1,,O08,12898440,1289844,0.1,01:09.5,11178280,1117828,0.1,12:33.8,9442280,944228,0.1,23:58.0,12898440,0,0,0,11178280,0,0,0,9442280,0,0,0
1,,O09,12810720,1281072,0.1,01:09.7,10875240,1087524,0.1,12:34.0,9184480,918448,0.1,23:58.2,12810720,0,0,0,10875240,0,0,0,9184480,0,0,0
1,,O10,13369440,1336944,0.1,01:09.9,11309760,1130976,0.1,12:34.2,9539960,953996,0.1,23:58.4,13369440,0,0,0,11309760,0,0,0,9539960,0,0,0
1,,O11,13193040,1319304,0.1,01:10.1,11466360,1146636,0.1,12:34.4,9729880,972988,0.1,23:58.6,13193040,0,0,0,11466360,0,0,0,9729880,0,0,0
1,,O12,13354080,1335408,0.1,01:10.3,11557360,1155736,0.1,12:34.6,9787560,978756,0.1,23:58.8,13354080,0,0,0,11557360,0,0,0,9787560,0,0,0
1,,O13,13221720,1322172,0.1,01:10.5,11601760,1160176,0.1,12:34.8,9863760,986376,0.1,23:59.0,13221720,0,0,0,11601760,0,0,0,9863760,0,0,0
1,,O14,13148840,1314884,0.1,01:10.7,11434360,1143436,0.1,12:35.0,9780520,978052,0.1,23:59.2,13148840,0,0,0,11434360,0,0,0,9780520,0,0,0
1,,O15,13336160,1333616,0.1,01:10.9,11569320,1156932,0.1,12:35.2,9776080,977608,0.1,23:59.4,13336160,0,0,0,11569320,0,0,0,9776080,0,0,0
1,,O16,11691640,1169164,0.1,01:11.1,10006520,1000652,0.1,12:35.4,8519720,851972,0.1,23:59.6,11691640,0,0,0,10006520,0,0,0,8519720,0,0,0
1,,O17,11553600,1155360,0.1,01:11.2,9935720,993572,0.1,12:35.5,8579680,857968,0.1,23:59.8,11553600,0,0,0,9935720,0,0,0,8579680,0,0,0
1,,O18,12434240,1243424,0.1,01:11.5,10630120,1063012,0.1,12:35.7,9005360,900536,0.1,24:00.0,12434240,0,0,0,10630120,0,0,0,9005360,0,0,0
1,,O19,14202920,1420292,0.1,01:11.6,12153720,1215372,0.1,12:35.9,10323280,1032328,0.1,24:00.2,14202920,0,0,0,12153720,0,0,0,10323280,0,0,0
1,,O20,13223760,1322376,0.1,01:11.8,11411680,1141168,0.1,12:36.1,9774280,977428,0.1,24:00.3,13223760,0,0,0,11411680,0,0,0,9774280,0,0,0
1,,O21,14050720,1405072,0.1,01:12.0,11875440,1187544,0.1,12:36.3,10006160,1000616,0.1,24:00.5,14050720,0,0,0,11875440,0,0,0,10006160,0,0,0
1,,O22,14211800,1421180,0.1,01:12.2,12438440,1243844,0.1,12:36.5,10651320,1065132,0.1,24:00.7,14211800,0,0,0,12438440,0,0,0,10651320,0,0,0
1,,O23,40880,4088,0.1,01:12.4,28360,2836,0.1,12:36.7,25960,2596,0.1,24:00.9,40880,0,0,0,28360,0,0,0,25960,0,0,0
1,,O24,14142240,1414224,0.1,01:12.6,12698480,1269848,0.1,12:36.9,10927840,1092784,0.1,24:01.1,14142240,0,0,0,12698480,0,0,0,10927840,0,0,0
1,,P01,12544400,1254440,0.1,01:13.0,11449520,1144952,0.1,12:37.3,9845880,984588,0.1,24:01.6,12544400,0,0,0,11449520,0,0,0,9845880,0,0,0
1,,P02,29760,2976,0.1,01:13.3,21960,2196,0.1,12:37.5,19880,1988,0.1,24:01.8,29760,0,0,0,21960,0,0,0,19880,0,0,0
1,,P03,12489480,1248948,0.1,01:13.4,11227960,1122796,0.1,12:37.7,9603640,960364,0.1,24:02.0,12489480,0,0,0,11227960,0,0,0,9603640,0,0,0
1,,P04,12520880,1252088,0.1,01:13.6,11017560,1101756,0.1,12:37.9,9461800,946180,0.1,24:02.1,12520880,0,0,0,11017560,0,0,0,9461800,0,0,0
1,,P05,12759360,1275936,0.1,01:13.8,11223320,1122332,0.1,12:38.1,9482680,948268,0.1,24:02.3,12759360,0,0,0,11223320,0,0,0,9482680,0,0,0
1,,P06,12716680,1271668,0.1,01:14.0,11227640,1122764,0.1,12:38.3,9595760,959576,0.1,24:02.5,12716680,0,0,0,11227640,0,0,0,9595760,0,0,0
1,,P07,12835920,1283592,0.1,01:14.2,11303280,1130328,0.1,12:38.5,9552760,955276,0.1,24:02.7,12835920,0,0,0,11303280,0,0,0,9552760,0,0,0
1,,P08,12375600,1237560,0.1,01:14.4,10943560,1094356,0.1,12:38.7,9275440,927544,0.1,24:02.9,12375600,0,0,0,10943560,0,0,0,9275440,0,0,0
1,,P09,13022880,1302288,0.1,01:14.6,11559200,1155920,0.1,12:38.9,9755240,975524,0.1,24:03.1,13022880,0,0,0,11559200,0,0,0,9755240,0,0,0
1,,P10,13188680,1318868,0.1,01:14.8,11590680,1159068,0.1,12:39.1,9736280,973628,0.1,24:03.3,13188680,0,0,0,11590680,0,0,0,9736280,0,0,0
1,,P11,13182440,1318244,0.1,01:15.0,11758320,1175832,0.1,12:39.3,9925320,992532,0.1,24:03.5,13182440,0,0,0,11758320,0,0,0,9925320,0,0,0
1,,P12,13313720,1331372,0.1,01:15.2,11576760,1157676,0.1,12:39.5,9799000,979900,0.1,24:03.7,13313720,0,0,0,11576760,0,0,0,9799000,0,0,0
1,,P13,13346360,1334636,0.1,01:15.4,11460280,1146028,0.1,12:39.6,9635400,963540,0.1,24:03.9,13346360,0,0,0,11460280,0,0,0,9635400,0,0,0
1,,P14,12606640,1260664,0.1,01:15.5,10999320,1099932,0.1,12:39.8,9412080,941208,0.1,24:04.1,12606640,0,0,0,10999320,0,0,0,9412080,0,0,0
1,,P15,13743360,1374336,0.1,01:15.7,12024520,1202452,0.1,12:40.0,10205880,1020588,0.1,24:04.3,13743360,0,0,0,12024520,0,0,0,10205880,0,0,0
1,,P16,13392560,1339256,0.1,01:15.9,11662120,1166212,0.1,12:40.2,9908080,990808,0.1,24:04.4,13392560,0,0,0,11662120,0,0,0,9908080,0,0,0
1,,P17,13797800,1379780,0.1,01:16.1,11932520,1193252,0.1,12:40.4,10126200,1012620,0.1,24:04.6,13797800,0,0,0,11932520,0,0,0,10126200,0,0,0
1,,P18,12154640,1215464,0.1,01:16.3,10634920,1063492,0.1,12:40.6,9143680,914368,0.1,24:04.8,12154640,0,0,0,10634920,0,0,0,9143680,0,0,0
1,,P19,13650040,1365004,0.1,01:16.5,11529480,1152948,0.1,12:40.8,9813960,981396,0.1,24:05.0,13650040,0,0,0,11529480,0,0,0,9813960,0,0,0
1,,P20,14036960,1403696,0.1,01:16.7,11985880,1198588,0.1,12:41.0,10240160,1024016,0.1,24:05.2,14036960,0,0,0,11985880,0,0,0,10240160,0,0,0
1,,P21,14111640,1411164,0.1,01:16.9,12066840,1206684,0.1,12:41.2,10326800,1032680,0.1,24:05.4,14111640,0,0,0,12066840,0,0,0,10326800,0,0,0
1,,P22,9860160,986016,0.1,01:17.1,8808960,880896,0.1,12:41.4,7744920,774492,0.1,24:05.6,9860160,0,0,0,8808960,0,0,0,7744920,0,0,0
1,,P23,21560,2156,0.1,01:17.3,15520,1552,0.1,12:41.6,15600,1560,0.1,24:05.8,21560,0,0,0,15520,0,0,0,15600,0,0,0
1,,P24,14501160,1450116,0.1,01:17.5,12777600,1277760,0.1,12:41.8,11017280,1101728,0.1,24:06.0,14501160,0,0,0,12777600,0,0,0,11017280,0,0,0
2,,A01,6193000,619300,0.1,00:00.0,5325040,532504,0.1,11:24.3,4723720,472372,0.1,22:48.6,6193000,0,0,0,5325040,0,0,0,4723720,0,0,0
2,,A02,42440,4244,0.1,00:00.2,38240,3824,0.1,11:24.5,29560,2956,0.1,22:48.8,42440,0,0,0,38240,0,0,0,29560,0,0,0
2,,A03,14367400,1436740,0.1,00:00.4,12748200,1274820,0.1,11:24.7,11311080,1131108,0.1,22:49.0,14367400,0,0,0,12748200,0,0,0,11311080,0,0,0
2,,A04,12715240,1271524,0.1,00:00.6,11055640,1105564,0.1,11:24.9,9839000,983900,0.1,22:49.1,12715240,0,0,0,11055640,0,0,0,9839000,0,0,0
2,,A05,15171360,1517136,0.1,00:00.8,13290560,1329056,0.1,11:25.1,11750240,1175024,0.1,22:49.3,15171360,0,0,0,13290560,0,0,0,11750240,0,0,0
2,,A06,14535280,1453528,0.1,00:01.0,12880640,1288064,0.1,11:25.3,11459200,1145920,0.1,22:49.5,14535280,0,0,0,12880640,0,0,0,11459200,0,0,0
2,,A07,15090560,1509056,0.1,00:01.1,13150080,1315008,0.1,11:25.5,11618440,1161844,0.1,22:49.7,15090560,0,0,0,13150080,0,0,0,11618440,0,0,0
2,,A08,14185720,1418572,0.1,00:01.3,12569160,1256916,0.1,11:25.7,11130600,1113060,0.1,22:49.9,14185720,0,0,0,12569160,0,0,0,11130600,0,0,0
2,,A09,10134400,1013440,0.1,00:01.5,7999120,799912,0.1,11:25.9,6664400,666440,0.1,22:50.1,10134400,0,0,0,7999120,0,0,0,6664400,0,0,0
2,,A10,14123880,1412388,0.1,00:01.7,12873560,1287356,0.1,11:26.1,11477040,1147704,0.1,22:50.3,14123880,0,0,0,12873560,0,0,0,11477040,0,0,0
2,,A11,15135560,1513556,0.1,00:01.9,13407880,1340788,0.1,11:26.3,11878880,1187888,0.1,22:50.5,15135560,0,0,0,13407880,0,0,0,11878880,0,0,0
2,,A12,14217000,1421700,0.1,00:02.1,12644400,1264440,0.1,11:26.5,11168280,1116828,0.1,22:50.7,14217000,0,0,0,12644400,0,0,0,11168280,0,0,0
2,,A13,15252040,1525204,0.1,00:02.3,13475520,1347552,0.1,11:26.6,11895280,1189528,0.1,22:50.9,15252040,0,0,0,13475520,0,0,0,11895280,0,0,0
2,,A14,14960960,1496096,0.1,00:02.5,13147080,1314708,0.1,11:26.8,11574920,1157492,0.1,22:51.1,14960960,0,0,0,13147080,0,0,0,11574920,0,0,0
2,,A15,15291480,1529148,0.1,00:02.7,13532880,1353288,0.1,11:27.0,11972680,1197268,0.1,22:51.3,15291480,0,0,0,13532880,0,0,0,11972680,0,0,0
2,,A16,15423800,1542380,0.1,00:02.9,13544160,1354416,0.1,11:27.2,11946120,1194612,0.1,22:51.5,15423800,0,0,0,13544160,0,0,0,11946120,0,0,0
2,,A17,15182440,1518244,0.1,00:03.1,13204040,1320404,0.1,11:27.4,11602760,1160276,0.1,22:51.6,15182440,0,0,0,13204040,0,0,0,11602760,0,0,0
2,,A18,15264360,1526436,0.1,00:03.3,13300840,1330084,0.1,11:27.6,11725400,1172540,0.1,22:51.8,15264360,0,0,0,13300840,0,0,0,11725400,0,0,0
2,,A19,15483200,1548320,0.1,00:03.5,13489840,1348984,0.1,11:27.8,11858160,1185816,0.1,22:52.0,15483200,0,0,0,13489840,0,0,0,11858160,0,0,0
2,,A20,14740520,1474052,0.1,00:03.6,12745720,1274572,0.1,11:28.0,11146680,1114668,0.1,22:52.2,14740520,0,0,0,12745720,0,0,0,11146680,0,0,0
2,,A21,15609320,1560932,0.1,00:03.8,13472600,1347260,0.1,11:28.2,11864000,1186400,0.1,22:52.4,15609320,0,0,0,13472600,0,0,0,11864000,0,0,0
2,,A22,15454240,1545424,0.1,00:04.0,13495840,1349584,0.1,11:28.4,11999840,1199984,0.1,22:52.6,15454240,0,0,0,13495840,0,0,0,11999840,0,0,0
2,,A23,33680,3368,0.1,00:04.2,31160,3116,0.1,11:28.6,25800,2580,0.1,22:52.8,33680,0,0,0,31160,0,0,0,25800,0,0,0
2,,A24,15101680,1510168,0.1,00:04.4,13252120,1325212,0.1,11:28.8,11691840,1169184,0.1,22:53.0,15101680,0,0,0,13252120,0,0,0,11691840,0,0,0
2,,B01,14914680,1491468,0.1,00:04.9,12912920,1291292,0.1,11:29.2,11438600,1143860,0.1,22:53.4,14914680,0,0,0,12912920,0,0,0,11438600,0,0,0
2,,B02,60000,6000,0.1,00:05.0,53880,5388,0.1,11:29.4,45400,4540,0.1,22:53.6,60000,0,0,0,53880,0,0,0,45400,0,0,0
2,,B03,14747200,1474720,0.1,00:05.2,13082480,1308248,0.1,11:29.6,11525320,1152532,0.1,22:53.8,14747200,0,0,0,13082480,0,0,0,11525320,0,0,0
2,,B04,14940600,1494060,0.1,00:05.4,13076720,1307672,0.1,11:29.8,11515600,1151560,0.1,22:54.0,14940600,0,0,0,13076720,0,0,0,11515600,0,0,0
2,,B05,15017600,1501760,0.1,00:05.6,13220040,1322004,0.1,11:30.0,11624240,1162424,0.1,22:54.2,15017600,0,0,0,13220040,0,0,0,11624240,0,0,0
2,,B06,14966440,1496644,0.1,00:05.8,13052960,1305296,0.1,11:30.2,11478600,1147860,0.1,22:54.4,14966440,0,0,0,13052960,0,0,0,11478600,0,0,0
2,,B07,15228720,1522872,0.1,00:06.0,13284000,1328400,0.1,11:30.4,11708840,1170884,0.1,22:54.6,15228720,0,0,0,13284000,0,0,0,11708840,0,0,0
2,,B08,14907360,1490736,0.1,00:06.2,12912000,1291200,0.1,11:30.5,11281440,1128144,0.1,22:54.8,14907360,0,0,0,12912000,0,0,0,11281440,0,0,0
2,,B09,15088720,1508872,0.1,00:06.4,13259360,1325936,0.1,11:30.7,11698560,1169856,0.1,22:55.0,15088720,0,0,0,13259360,0,0,0,11698560,0,0,0
2,,B10,15449520,1544952,0.1,00:06.6,13515280,1351528,0.1,11:30.9,11887040,1188704,0.1,22:55.2,15449520,0,0,0,13515280,0,0,0,11887040,0,0,0
2,,B11,15153040,1515304,0.1,00:06.8,13378320,1337832,0.1,11:31.1,11830960,1183096,0.1,22:55.4,15153040,0,0,0,13378320,0,0,0,11830960,0,0,0
2,,B12,15488040,1548804,0.1,00:07.0,13532400,1353240,0.1,11:31.3,11916120,1191612,0.1,22:55.5,15488040,0,0,0,13532400,0,0,0,11916120,0,0,0
2,,B13,15117960,1511796,0.1,00:07.2,13291080,1329108,0.1,11:31.5,11718400,1171840,0.1,22:55.7,15117960,0,0,0,13291080,0,0,0,11718400,0,0,0
2,,B14,15066640,1506664,0.1,00:07.4,13279680,1327968,0.1,11:31.7,11728640,1172864,0.1,22:55.9,15066640,0,0,0,13279680,0,0,0,11728640,0,0,0
2,,B15,15319600,1531960,0.1,00:07.5,13383440,1338344,0.1,11:31.9,11771320,1177132,0.1,22:56.1,15319600,0,0,0,13383440,0,0,0,11771320,0,0,0
2,,B16,14952360,1495236,0.1,00:07.7,13229680,1322968,0.1,11:32.1,11672400,1167240,0.1,22:56.3,14952360,0,0,0,13229680,0,0,0,11672400,0,0,0
2,,B17,15457760,1545776,0.1,00:07.9,13518200,1351820,0.1,11:32.3,11894440,1189444,0.1,22:56.5,15457760,0,0,0,13518200,0,0,0,11894440,0,0,0
2,,B18,12876120,1287612,0.1,00:08.1,11085640,1108564,0.1,11:32.5,9628560,962856,0.1,22:56.7,12876120,0,0,0,11085640,0,0,0,9628560,0,0,0
2,,B19,15440280,1544028,0.1,00:08.3,13360680,1336068,0.1,11:32.7,11734280,1173428,0.1,22:56.9,15440280,0,0,0,13360680,0,0,0,11734280,0,0,0
2,,B20,14929400,1492940,0.1,00:08.5,13127520,1312752,0.1,11:32.9,11538600,1153860,0.1,22:57.1,14929400,0,0,0,13127520,0,0,0,11538600,0,0,0
2,,B21,15170680,1517068,0.1,00:08.7,13167840,1316784,0.1,11:33.0,11509360,1150936,0.1,22:57.3,15170680,0,0,0,13167840,0,0,0,11509360,0,0,0
2,,B22,14810120,1481012,0.1,00:08.9,13093800,1309380,0.1,11:33.2,11533920,1153392,0.1,22:57.5,14810120,0,0,0,13093800,0,0,0,11533920,0,0,0
2,,B23,39160,3916,0.1,00:09.1,37560,3756,0.1,11:33.4,30240,3024,0.1,22:57.7,39160,0,0,0,37560,0,0,0,30240,0,0,0
2,,B24,14982920,1498292,0.1,00:09.3,13202560,1320256,0.1,11:33.6,11658960,1165896,0.1,22:57.9,14982920,0,0,0,13202560,0,0,0,11658960,0,0,0
2,,C01,14600080,1460008,0.1,00:09.7,12899640,1289964,0.1,11:34.1,11327520,1132752,0.1,22:58.3,14600080,0,0,0,12899640,0,0,0,11327520,0,0,0
2,,C02,50880,5088,0.1,00:09.9,45680,4568,0.1,11:34.3,38960,3896,0.1,22:58.5,50880,0,0,0,45680,0,0,0,38960,0,0,0
2,,C03,11531720,1153172,0.1,00:10.1,10451240,1045124,0.1,11:34.5,9352640,935264,0.1,22:58.7,11531720,0,0,0,10451240,0,0,0,9352640,0,0,0
2,,C04,14801480,1480148,0.1,00:10.3,13001040,1300104,0.1,11:34.6,11402600,1140260,0.1,22:58.9,14801480,0,0,0,13001040,0,0,0,11402600,0,0,0
2,,C05,14434240,1443424,0.1,00:10.5,12918200,1291820,0.1,11:34.8,11357840,1135784,0.1,22:59.1,14434240,0,0,0,12918200,0,0,0,11357840,0,0,0
2,,C06,14811840,1481184,0.1,00:10.7,13137560,1313756,0.1,11:35.0,11534400,1153440,0.1,22:59.3,14811840,0,0,0,13137560,0,0,0,11534400,0,0,0
2,,C07,13985320,1398532,0.1,00:10.9,12455080,1245508,0.1,11:35.2,10988880,1098888,0.1,22:59.5,13985320,0,0,0,12455080,0,0,0,10988880,0,0,0
2,,C08,14705960,1470596,0.1,00:11.1,12936760,1293676,0.1,11:35.4,11409040,1140904,0.1,22:59.6,14705960,0,0,0,12936760,0,0,0,11409040,0,0,0
2,,C09,14807840,1480784,0.1,00:11.3,13062200,1306220,0.1,11:35.6,11494080,1149408,0.1,22:59.8,14807840,0,0,0,13062200,0,0,0,11494080,0,0,0
2,,C10,15053720,1505372,0.1,00:11.5,13207400,1320740,0.1,11:35.8,11612680,1161268,0.1,23:00.0,15053720,0,0,0,13207400,0,0,0,11612680,0,0,0
2,,C11,14773760,1477376,0.1,00:11.6,13036040,1303604,0.1,11:36.0,11430040,1143004,0.1,23:00.2,14773760,0,0,0,13036040,0,0,0,11430040,0,0,0
2,,C12,15112680,1511268,0.1,00:11.8,13176360,1317636,0.1,11:36.2,11567600,1156760,0.1,23:00.4,15112680,0,0,0,13176360,0,0,0,11567600,0,0,0
2,,C13,14677480,1467748,0.1,00:12.0,13084200,1308420,0.1,11:36.4,11539600,1153960,0.1,23:00.6,14677480,0,0,0,13084200,0,0,0,11539600,0,0,0
2,,C14,14523000,1452300,0.1,00:12.2,12987760,1298776,0.1,11:36.6,11469280,1146928,0.1,23:00.8,14523000,0,0,0,12987760,0,0,0,11469280,0,0,0
2,,C15,13937760,1393776,0.1,00:12.4,12332480,1233248,0.1,11:36.8,10889920,1088992,0.1,23:01.0,13937760,0,0,0,12332480,0,0,0,10889920,0,0,0
2,,C16,15105520,1510552,0.1,00:12.6,13156720,1315672,0.1,11:37.0,11557960,1155796,0.1,23:01.2,15105520,0,0,0,13156720,0,0,0,11557960,0,0,0
2,,C17,14344840,1434484,0.1,00:12.8,12680600,1268060,0.1,11:37.1,11153400,1115340,0.1,23:01.4,14344840,0,0,0,12680600,0,0,0,11153400,0,0,0
2,,C18,15013920,1501392,0.1,00:13.0,13162280,1316228,0.1,11:37.3,11542160,1154216,0.1,23:01.6,15013920,0,0,0,13162280,0,0,0,11542160,0,0,0
2,,C19,14771080,1477108,0.1,00:13.2,13115720,1311572,0.1,11:37.5,11490120,1149012,0.1,23:01.8,14771080,0,0,0,13115720,0,0,0,11490120,0,0,0
2,,C20,14723400,1472340,0.1,00:13.4,13001200,1300120,0.1,11:37.7,11394880,1139488,0.1,23:02.0,14723400,0,0,0,13001200,0,0,0,11394880,0,0,0
2,,C21,14361040,1436104,0.1,00:13.6,12722640,1272264,0.1,11:37.9,11182920,1118292,0.1,23:02.1,14361040,0,0,0,12722640,0,0,0,11182920,0,0,0
2,,C22,14349520,1434952,0.1,00:13.8,12695560,1269556,0.1,11:38.1,11154280,1115428,0.1,23:02.3,14349520,0,0,0,12695560,0,0,0,11154280,0,0,0
2,,C23,39000,3900,0.1,00:14.0,35920,3592,0.1,11:38.3,29360,2936,0.1,23:02.5,39000,0,0,0,35920,0,0,0,29360,0,0,0
2,,C24,14431160,1443116,0.1,00:14.1,12599000,1259900,0.1,11:38.5,11078160,1107816,0.1,23:02.7,14431160,0,0,0,12599000,0,0,0,11078160,0,0,0
2,,D01,13616680,1361668,0.1,00:14.6,12046080,1204608,0.1,11:38.9,10720600,1072060,0.1,23:03.2,13616680,0,0,0,12046080,0,0,0,10720600,0,0,0
2,,D02,44840,4484,0.1,00:14.8,42720,4272,0.1,11:39.1,36240,3624,0.1,23:03.4,44840,0,0,0,42720,0,0,0,36240,0,0,0
2,,D03,15032840,1503284,0.1,00:15.0,13206040,1320604,0.1,11:39.3,11581280,1158128,0.1,23:03.5,15032840,0,0,0,13206040,0,0,0,11581280,0,0,0
2,,D04,14902000,1490200,0.1,00:15.2,13104160,1310416,0.1,11:39.5,11505760,1150576,0.1,23:03.7,14902000,0,0,0,13104160,0,0,0,11505760,0,0,0
2,,D05,14892680,1489268,0.1,00:15.4,13195040,1319504,0.1,11:39.7,11592320,1159232,0.1,23:03.9,14892680,0,0,0,13195040,0,0,0,11592320,0,0,0
2,,D06,11916880,1191688,0.1,00:15.5,10911560,1091156,0.1,11:39.9,9814160,981416,0.1,23:04.1,11916880,0,0,0,10911560,0,0,0,9814160,0,0,0
2,,D07,15220760,1522076,0.1,00:15.8,13361520,1336152,0.1,11:40.1,11726960,1172696,0.1,23:04.3,15220760,0,0,0,13361520,0,0,0,11726960,0,0,0
2,,D08,15165520,1516552,0.1,00:15.9,13324240,1332424,0.1,11:40.3,11713080,1171308,0.1,23:04.5,15165520,0,0,0,13324240,0,0,0,11713080,0,0,0
2,,D09,15142160,1514216,0.1,00:16.1,13322760,1332276,0.1,11:40.5,11708440,1170844,0.1,23:04.7,15142160,0,0,0,13322760,0,0,0,11708440,0,0,0
2,,D10,14590520,1459052,0.1,00:16.3,12814200,1281420,0.1,11:40.7,11256880,1125688,0.1,23:04.9,14590520,0,0,0,12814200,0,0,0,11256880,0,0,0
2,,D11,15130880,1513088,0.1,00:16.5,13298960,1329896,0.1,11:40.9,11687480,1168748,0.1,23:05.1,15130880,0,0,0,13298960,0,0,0,11687480,0,0,0
2,,D12,11172640,1117264,0.1,00:16.7,10153080,1015308,0.1,11:41.0,9185280,918528,0.1,23:05.3,11172640,0,0,0,10153080,0,0,0,9185280,0,0,0
2,,D13,14711800,1471180,0.1,00:16.9,12872920,1287292,0.1,11:41.2,11247240,1124724,0.1,23:05.5,14711800,0,0,0,12872920,0,0,0,11247240,0,0,0
2,,D14,13271800,1327180,0.1,00:17.1,10853400,1085340,0.1,11:41.4,8450600,845060,0.1,23:05.7,13271800,0,0,0,10853400,0,0,0,8450600,0,0,0
2,,D15,15287400,1528740,0.1,00:17.3,13384000,1338400,0.1,11:41.6,11731440,1173144,0.1,23:05.9,15287400,0,0,0,13384000,0,0,0,11731440,0,0,0
2,,D16,15163880,1516388,0.1,00:17.5,13299360,1329936,0.1,11:41.8,11695800,1169580,0.1,23:06.0,15163880,0,0,0,13299360,0,0,0,11695800,0,0,0
2,,D17,15153680,1515368,0.1,00:17.7,13317640,1331764,0.1,11:42.0,11694960,1169496,0.1,23:06.2,15153680,0,0,0,13317640,0,0,0,11694960,0,0,0
2,,D18,14848440,1484844,0.1,00:17.9,12920760,1292076,0.1,11:42.2,11236800,1123680,0.1,23:06.4,14848440,0,0,0,12920760,0,0,0,11236800,0,0,0
2,,D19,15141320,1514132,0.1,00:18.0,13230440,1323044,0.1,11:42.4,11593200,1159320,0.1,23:06.6,15141320,0,0,0,13230440,0,0,0,11593200,0,0,0
2,,D20,14822480,1482248,0.1,00:18.3,12980640,1298064,0.1,11:42.6,11397400,1139740,0.1,23:06.8,14822480,0,0,0,12980640,0,0,0,11397400,0,0,0
2,,D21,14839000,1483900,0.1,00:18.4,13016680,1301668,0.1,11:42.8,11414280,1141428,0.1,23:07.0,14839000,0,0,0,13016680,0,0,0,11414280,0,0,0
2,,D22,14577240,1457724,0.1,00:18.6,12861800,1286180,0.1,11:43.0,11303760,1130376,0.1,23:07.2,14577240,0,0,0,12861800,0,0,0,11303760,0,0,0
2,,D23,36520,3652,0.1,00:18.8,34960,3496,0.1,11:43.2,28960,2896,0.1,23:07.4,36520,0,0,0,34960,0,0,0,28960,0,0,0
2,,D24,14633920,1463392,0.1,00:19.0,12943280,1294328,0.1,11:43.4,11413000,1141300,0.1,23:07.6,14633920,0,0,0,12943280,0,0,0,11413000,0,0,0
2,,E01,14713520,1471352,0.1,00:19.5,13100840,1310084,0.1,11:43.8,11584360,1158436,0.1,23:08.0,14713520,0,0,0,13100840,0,0,0,11584360,0,0,0
