,,,PltRpt=1 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=2 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=3 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=1 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,,PltRpt=2 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,,PltRpt=3 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,
Plate,Barcode,Well,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,,MeasTime,CalcResultI,Signal,,MeasTime,CalcResultI,Signal,,MeasTime
1,,G05,462280,46228,0.1,00:30.0,403920,40392,0.1,06:27.1,379360,37936,0.1,12:24.2,462280,0,0,0,403920,0,0,0,379360,0,0,0
1,,G06,463920,46392,0.1,00:30.1,403920,40392,0.1,06:27.3,374680,37468,0.1,12:24.4,463920,0,0,0,403920,0,0,0,374680,0,0,0
1,,G07,464920,46492,0.1,00:30.3,402000,40200,0.1,06:27.5,373160,37316,0.1,12:24.6,464920,0,0,0,402000,0,0,0,373160,0,0,0
1,,G08,464520,46452,0.1,00:30.5,406440,40644,0.1,06:27.7,374880,37488,0.1,12:24.8,464520,0,0,0,406440,0,0,0,374880,0,0,0
1,,G09,457520,45752,0.1,00:30.7,404920,40492,0.1,06:27.8,382120,38212,0.1,12:25.0,457520,0,0,0,404920,0,0,0,382120,0,0,0
1,,G10,449040,44904,0.1,00:30.9,402360,40236,0.1,06:28.0,375480,37548,0.1,12:25.2,449040,0,0,0,402360,0,0,0,375480,0,0,0
1,,G11,454680,45468,0.1,00:31.1,402400,40240,0.1,06:28.2,376280,37628,0.1,12:25.4,454680,0,0,0,402400,0,0,0,376280,0,0,0
1,,G12,455000,45500,0.1,00:31.3,402120,40212,0.1,06:28.4,374040,37404,0.1,12:25.6,455000,0,0,0,402120,0,0,0,374040,0,0,0
1,,G13,466240,46624,0.1,00:31.5,400920,40092,0.1,06:28.6,373280,37328,0.1,12:25.8,466240,0,0,0,400920,0,0,0,373280,0,0,0
1,,G14,457400,45740,0.1,00:31.7,401360,40136,0.1,06:28.8,377040,37704,0.1,12:26.0,457400,0,0,0,401360,0,0,0,377040,0,0,0
1,,G15,459280,45928,0.1,00:31.9,407760,40776,0.1,06:29.0,375480,37548,0.1,12:26.1,459280,0,0,0,407760,0,0,0,375480,0,0,0
1,,G16,435600,43560,0.1,00:32.1,381120,38112,0.1,06:29.2,359800,35980,0.1,12:26.3,435600,0,0,0,381120,0,0,0,359800,0,0,0
1,,G17,438360,43836,0.1,00:32.2,389760,38976,0.1,06:29.4,369760,36976,0.1,12:26.5,438360,0,0,0,389760,0,0,0,369760,0,0,0
1,,G18,450960,45096,0.1,00:32.5,394800,39480,0.1,06:29.6,376920,37692,0.1,12:26.7,450960,0,0,0,394800,0,0,0,376920,0,0,0
1,,G19,446320,44632,0.1,00:32.6,398240,39824,0.1,06:29.8,377360,37736,0.1,12:26.9,446320,0,0,0,398240,0,0,0,377360,0,0,0
1,,G20,444360,44436,0.1,00:32.8,390560,39056,0.1,06:30.0,370680,37068,0.1,12:27.1,444360,0,0,0,390560,0,0,0,370680,0,0,0
1,,G21,443840,44384,0.1,00:33.0,391800,39180,0.1,06:30.2,370360,37036,0.1,12:27.3,443840,0,0,0,391800,0,0,0,370360,0,0,0
1,,G22,439400,43940,0.1,00:33.2,394200,39420,0.1,06:30.3,369400,36940,0.1,12:27.5,439400,0,0,0,394200,0,0,0,369400,0,0,0
1,,G23,330720,33072,0.1,00:33.4,296440,29644,0.1,06:30.5,284920,28492,0.1,12:27.7,330720,0,0,0,296440,0,0,0,284920,0,0,0
1,,G24,427640,42764,0.1,00:33.6,386080,38608,0.1,06:30.7,367800,36780,0.1,12:27.9,427640,0,0,0,386080,0,0,0,367800,0,0,0
1,,H01,449360,44936,0.1,00:34.0,399000,39900,0.1,06:31.2,376200,37620,0.1,12:28.3,449360,0,0,0,399000,0,0,0,376200,0,0,0
1,,H02,1680,168,0.1,00:34.2,1440,144,0.1,06:31.4,1440,144,0.1,12:28.5,1680,0,0,0,1440,0,0,0,1440,0,0,0
1,,H03,434160,43416,0.1,00:34.4,389560,38956,0.1,06:31.6,362120,36212,0.1,12:28.7,434160,0,0,0,389560,0,0,0,362120,0,0,0
1,,H04,450480,45048,0.1,00:34.6,401560,40156,0.1,06:31.8,376040,37604,0.1,12:28.9,450480,0,0,0,401560,0,0,0,376040,0,0,0
1,,H05,453880,45388,0.1,00:34.8,396840,39684,0.1,06:32.0,370880,37088,0.1,12:29.1,453880,0,0,0,396840,0,0,0,370880,0,0,0
1,,H06,448440,44844,0.1,00:35.0,390880,39088,0.1,06:32.1,365960,36596,0.1,12:29.3,448440,0,0,0,390880,0,0,0,365960,0,0,0
1,,H07,457920,45792,0.1,00:35.2,398800,39880,0.1,06:32.3,370560,37056,0.1,12:29.5,457920,0,0,0,398800,0,0,0,370560,0,0,0
1,,H08,450080,45008,0.1,00:35.4,392720,39272,0.1,06:32.5,374000,37400,0.1,12:29.7,450080,0,0,0,392720,0,0,0,374000,0,0,0
1,,H09,449880,44988,0.1,00:35.6,398280,39828,0.1,06:32.7,374880,37488,0.1,12:29.9,449880,0,0,0,398280,0,0,0,374880,0,0,0
1,,H10,446360,44636,0.1,00:35.8,398960,39896,0.1,06:32.9,369640,36964,0.1,12:30.0,446360,0,0,0,398960,0,0,0,369640,0,0,0
1,,H11,446800,44680,0.1,00:36.0,396600,39660,0.1,06:33.1,370440,37044,0.1,12:30.2,446800,0,0,0,396600,0,0,0,370440,0,0,0
1,,H12,453680,45368,0.1,00:36.2,397800,39780,0.1,06:33.3,372880,37288,0.1,12:30.4,453680,0,0,0,397800,0,0,0,372880,0,0,0
1,,H13,446400,44640,0.1,00:36.4,401760,40176,0.1,06:33.5,376640,37664,0.1,12:30.6,446400,0,0,0,401760,0,0,0,376640,0,0,0
1,,H14,444600,44460,0.1,00:36.5,389520,38952,0.1,06:33.7,364200,36420,0.1,12:30.8,444600,0,0,0,389520,0,0,0,364200,0,0,0
1,,H15,459040,45904,0.1,00:36.7,405800,40580,0.1,06:33.9,381920,38192,0.1,12:31.0,459040,0,0,0,405800,0,0,0,381920,0,0,0
1,,H16,449320,44932,0.1,00:36.9,399520,39952,0.1,06:34.1,372880,37288,0.1,12:31.2,449320,0,0,0,399520,0,0,0,372880,0,0,0
1,,H17,455840,45584,0.1,00:37.1,406560,40656,0.1,06:34.3,379680,37968,0.1,12:31.4,455840,0,0,0,406560,0,0,0,379680,0,0,0
1,,H18,448280,44828,0.1,00:37.3,402800,40280,0.1,06:34.4,373800,37380,0.1,12:31.6,448280,0,0,0,402800,0,0,0,373800,0,0,0
1,,H19,451800,45180,0.1,00:37.5,396800,39680,0.1,06:34.6,369600,36960,0.1,12:31.8,451800,0,0,0,396800,0,0,0,369600,0,0,0
1,,H20,444000,44400,0.1,00:37.7,389600,38960,0.1,06:34.8,371120,37112,0.1,12:32.0,444000,0,0,0,389600,0,0,0,371120,0,0,0
1,,H21,444960,44496,0.1,00:37.9,394440,39444,0.1,06:35.0,372880,37288,0.1,12:32.2,444960,0,0,0,394440,0,0,0,372880,0,0,0
1,,H22,442280,44228,0.1,00:38.1,394680,39468,0.1,06:35.2,373920,37392,0.1,12:32.4,442280,0,0,0,394680,0,0,0,373920,0,0,0
1,,H23,336320,33632,0.1,00:38.3,302440,30244,0.1,06:35.4,285880,28588,0.1,12:32.5,336320,0,0,0,302440,0,0,0,285880,0,0,0
1,,H24,438000,43800,0.1,00:38.5,394800,39480,0.1,06:35.6,370840,37084,0.1,12:32.7,438000,0,0,0,394800,0,0,0,370840,0,0,0
1,,I01,437240,43724,0.1,00:38.9,393240,39324,0.1,06:36.0,372680,37268,0.1,12:33.2,437240,0,0,0,393240,0,0,0,372680,0,0,0
1,,I02,1760,176,0.1,00:39.1,1720,172,0.1,06:36.2,1640,164,0.1,12:33.4,1760,0,0,0,1720,0,0,0,1640,0,0,0
1,,I03,436040,43604,0.1,00:39.3,388120,38812,0.1,06:36.4,369320,36932,0.1,12:33.6,436040,0,0,0,388120,0,0,0,369320,0,0,0
1,,I04,438840,43884,0.1,00:39.5,389160,38916,0.1,06:36.6,366520,36652,0.1,12:33.8,438840,0,0,0,389160,0,0,0,366520,0,0,0
1,,I05,436280,43628,0.1,00:39.7,389920,38992,0.1,06:36.8,360400,36040,0.1,12:34.0,436280,0,0,0,389920,0,0,0,360400,0,0,0
1,,I06,442280,44228,0.1,00:39.9,391720,39172,0.1,06:37.0,366800,36680,0.1,12:34.1,442280,0,0,0,391720,0,0,0,366800,0,0,0
1,,I07,443560,44356,0.1,00:40.1,392640,39264,0.1,06:37.2,361480,36148,0.1,12:34.3,443560,0,0,0,392640,0,0,0,361480,0,0,0
1,,I08,444320,44432,0.1,00:40.3,393800,39380,0.1,06:37.4,364760,36476,0.1,12:34.5,444320,0,0,0,393800,0,0,0,364760,0,0,0
1,,I09,448520,44852,0.1,00:40.5,390760,39076,0.1,06:37.6,365400,36540,0.1,12:34.7,448520,0,0,0,390760,0,0,0,365400,0,0,0
1,,I10,441080,44108,0.1,00:40.6,389960,38996,0.1,06:37.8,366280,36628,0.1,12:34.9,441080,0,0,0,389960,0,0,0,366280,0,0,0
1,,I11,436920,43692,0.1,00:40.8,387320,38732,0.1,06:38.0,363560,36356,0.1,12:35.1,436920,0,0,0,387320,0,0,0,363560,0,0,0
1,,I12,442480,44248,0.1,00:41.0,390040,39004,0.1,06:38.2,363440,36344,0.1,12:35.3,442480,0,0,0,390040,0,0,0,363440,0,0,0
1,,I13,444520,44452,0.1,00:41.2,393680,39368,0.1,06:38.3,366480,36648,0.1,12:35.5,444520,0,0,0,393680,0,0,0,366480,0,0,0
1,,I14,440160,44016,0.1,00:41.4,386960,38696,0.1,06:38.5,363000,36300,0.1,12:35.7,440160,0,0,0,386960,0,0,0,363000,0,0,0
1,,I15,440160,44016,0.1,00:41.6,387720,38772,0.1,06:38.7,368240,36824,0.1,12:35.9,440160,0,0,0,387720,0,0,0,368240,0,0,0
1,,I16,437880,43788,0.1,00:41.8,388800,38880,0.1,06:38.9,364680,36468,0.1,12:36.1,437880,0,0,0,388800,0,0,0,364680,0,0,0
1,,I17,376520,37652,0.1,00:42.0,332920,33292,0.1,06:39.1,315720,31572,0.1,12:36.3,376520,0,0,0,332920,0,0,0,315720,0,0,0
1,,I18,439480,43948,0.1,00:42.2,392280,39228,0.1,06:39.3,363720,36372,0.1,12:36.5,439480,0,0,0,392280,0,0,0,363720,0,0,0
1,,I19,433760,43376,0.1,00:42.4,380960,38096,0.1,06:39.5,358480,35848,0.1,12:36.6,433760,0,0,0,380960,0,0,0,358480,0,0,0
1,,I20,434280,43428,0.1,00:42.6,380200,38020,0.1,06:39.7,355560,35556,0.1,12:36.8,434280,0,0,0,380200,0,0,0,355560,0,0,0
1,,I21,432560,43256,0.1,00:42.8,380560,38056,0.1,06:39.9,360040,36004,0.1,12:37.0,432560,0,0,0,380560,0,0,0,360040,0,0,0
1,,I22,422160,42216,0.1,00:43.0,384960,38496,0.1,06:40.1,359080,35908,0.1,12:37.2,422160,0,0,0,384960,0,0,0,359080,0,0,0
1,,I23,320640,32064,0.1,00:43.1,291520,29152,0.1,06:40.3,276840,27684,0.1,12:37.4,320640,0,0,0,291520,0,0,0,276840,0,0,0
1,,I24,415560,41556,0.1,00:43.3,379200,37920,0.1,06:40.5,361000,36100,0.1,12:37.6,415560,0,0,0,379200,0,0,0,361000,0,0,0
1,,J01,397840,39784,0.1,00:43.8,357360,35736,0.1,06:40.9,342120,34212,0.1,12:38.0,397840,0,0,0,357360,0,0,0,342120,0,0,0
1,,J02,1400,140,0.1,00:44.0,1320,132,0.1,06:41.1,1320,132,0.1,12:38.2,1400,0,0,0,1320,0,0,0,1320,0,0,0
1,,J03,412120,41212,0.1,00:44.2,371920,37192,0.1,06:41.3,345880,34588,0.1,12:38.4,412120,0,0,0,371920,0,0,0,345880,0,0,0
1,,J04,420240,42024,0.1,00:44.4,370320,37032,0.1,06:41.5,346640,34664,0.1,12:38.6,420240,0,0,0,370320,0,0,0,346640,0,0,0
1,,J05,411120,41112,0.1,00:44.5,365440,36544,0.1,06:41.7,342880,34288,0.1,12:38.8,411120,0,0,0,365440,0,0,0,342880,0,0,0
1,,J06,419640,41964,0.1,00:44.7,373480,37348,0.1,06:41.9,347440,34744,0.1,12:39.0,419640,0,0,0,373480,0,0,0,347440,0,0,0
1,,J07,422840,42284,0.1,00:44.9,370880,37088,0.1,06:42.1,347840,34784,0.1,12:39.2,422840,0,0,0,370880,0,0,0,347840,0,0,0
1,,J08,116320,11632,0.1,00:45.1,101040,10104,0.1,06:42.3,95240,9524,0.1,12:39.4,116320,0,0,0,101040,0,0,0,95240,0,0,0
1,,J09,420240,42024,0.1,00:45.3,378000,37800,0.1,06:42.4,351480,35148,0.1,12:39.6,420240,0,0,0,378000,0,0,0,351480,0,0,0
1,,J10,421360,42136,0.1,00:45.5,373200,37320,0.1,06:42.6,353000,35300,0.1,12:39.8,421360,0,0,0,373200,0,0,0,353000,0,0,0
1,,J11,420360,42036,0.1,00:45.7,371880,37188,0.1,06:42.8,350000,35000,0.1,12:40.0,420360,0,0,0,371880,0,0,0,350000,0,0,0
1,,J12,422200,42220,0.1,00:45.9,372960,37296,0.1,06:43.0,347440,34744,0.1,12:40.2,422200,0,0,0,372960,0,0,0,347440,0,0,0
1,,J13,424000,42400,0.1,00:46.1,378080,37808,0.1,06:43.2,353720,35372,0.1,12:40.4,424000,0,0,0,378080,0,0,0,353720,0,0,0
1,,J14,426080,42608,0.1,00:46.3,370360,37036,0.1,06:43.4,347440,34744,0.1,12:40.5,426080,0,0,0,370360,0,0,0,347440,0,0,0
1,,J15,427080,42708,0.1,00:46.5,377040,37704,0.1,06:43.6,357120,35712,0.1,12:40.7,427080,0,0,0,377040,0,0,0,357120,0,0,0
1,,J16,427200,42720,0.1,00:46.7,376720,37672,0.1,06:43.8,354240,35424,0.1,12:40.9,427200,0,0,0,376720,0,0,0,354240,0,0,0
1,,J17,434080,43408,0.1,00:46.8,380760,38076,0.1,06:44.0,358920,35892,0.1,12:41.1,434080,0,0,0,380760,0,0,0,358920,0,0,0
1,,J18,432720,43272,0.1,00:47.0,379640,37964,0.1,06:44.2,355000,35500,0.1,12:41.3,432720,0,0,0,379640,0,0,0,355000,0,0,0
1,,J19,435600,43560,0.1,00:47.2,376880,37688,0.1,06:44.4,354840,35484,0.1,12:41.5,435600,0,0,0,376880,0,0,0,354840,0,0,0
1,,J20,430080,43008,0.1,00:47.4,379560,37956,0.1,06:44.6,354000,35400,0.1,12:41.7,430080,0,0,0,379560,0,0,0,354000,0,0,0
1,,J21,427480,42748,0.1,00:47.6,377680,37768,0.1,06:44.8,356800,35680,0.1,12:41.9,427480,0,0,0,377680,0,0,0,356800,0,0,0
1,,J22,412640,41264,0.1,00:47.8,374200,37420,0.1,06:44.9,353880,35388,0.1,12:42.1,412640,0,0,0,374200,0,0,0,353880,0,0,0
1,,J23,319200,31920,0.1,00:48.0,291920,29192,0.1,06:45.1,273760,27376,0.1,12:42.3,319200,0,0,0,291920,0,0,0,273760,0,0,0
1,,J24,417360,41736,0.1,00:48.2,378080,37808,0.1,06:45.3,361000,36100,0.1,12:42.5,417360,0,0,0,378080,0,0,0,361000,0,0,0
1,,K01,391240,39124,0.1,00:48.6,348280,34828,0.1,06:45.8,330920,33092,0.1,12:42.9,391240,0,0,0,348280,0,0,0,330920,0,0,0
1,,K02,1600,160,0.1,00:48.8,1280,128,0.1,06:46.0,1400,140,0.1,12:43.1,1600,0,0,0,1280,0,0,0,1400,0,0,0
1,,K03,398880,39888,0.1,00:49.0,354040,35404,0.1,06:46.2,333840,33384,0.1,12:43.3,398880,0,0,0,354040,0,0,0,333840,0,0,0
1,,K04,402320,40232,0.1,00:49.2,358160,35816,0.1,06:46.3,339640,33964,0.1,12:43.5,402320,0,0,0,358160,0,0,0,339640,0,0,0
1,,K05,397600,39760,0.1,00:49.4,355760,35576,0.1,06:46.5,332880,33288,0.1,12:43.7,397600,0,0,0,355760,0,0,0,332880,0,0,0
1,,K06,397760,39776,0.1,00:49.6,358960,35896,0.1,06:46.7,332400,33240,0.1,12:43.9,397760,0,0,0,358960,0,0,0,332400,0,0,0
1,,K07,397240,39724,0.1,00:49.8,357040,35704,0.1,06:46.9,330080,33008,0.1,12:44.1,397240,0,0,0,357040,0,0,0,330080,0,0,0
1,,K08,402760,40276,0.1,00:50.0,354680,35468,0.1,06:47.1,330840,33084,0.1,12:44.3,402760,0,0,0,354680,0,0,0,330840,0,0,0
1,,K09,406240,40624,0.1,00:50.2,361480,36148,0.1,06:47.3,336160,33616,0.1,12:44.5,406240,0,0,0,361480,0,0,0,336160,0,0,0
1,,K10,404600,40460,0.1,00:50.4,354520,35452,0.1,06:47.5,332360,33236,0.1,12:44.6,404600,0,0,0,354520,0,0,0,332360,0,0,0
1,,K11,382880,38288,0.1,00:50.6,341240,34124,0.1,06:47.7,318440,31844,0.1,12:44.8,382880,0,0,0,341240,0,0,0,318440,0,0,0
1,,K12,402800,40280,0.1,00:50.8,353440,35344,0.1,06:47.9,333040,33304,0.1,12:45.0,402800,0,0,0,353440,0,0,0,333040,0,0,0
1,,K13,409440,40944,0.1,00:51.0,364120,36412,0.1,06:48.1,336960,33696,0.1,12:45.2,409440,0,0,0,364120,0,0,0,336960,0,0,0
1,,K14,400120,40012,0.1,00:51.1,349480,34948,0.1,06:48.3,330400,33040,0.1,12:45.4,400120,0,0,0,349480,0,0,0,330400,0,0,0
1,,K15,407640,40764,0.1,00:51.3,357720,35772,0.1,06:48.5,334880,33488,0.1,12:45.6,407640,0,0,0,357720,0,0,0,334880,0,0,0
1,,K16,410080,41008,0.1,00:51.5,360640,36064,0.1,06:48.7,336280,33628,0.1,12:45.8,410080,0,0,0,360640,0,0,0,336280,0,0,0
1,,K17,419040,41904,0.1,00:51.7,360000,36000,0.1,06:48.8,339480,33948,0.1,12:46.0,419040,0,0,0,360000,0,0,0,339480,0,0,0
1,,K18,408640,40864,0.1,00:51.9,354800,35480,0.1,06:49.0,334560,33456,0.1,12:46.2,408640,0,0,0,354800,0,0,0,334560,0,0,0
1,,K19,408840,40884,0.1,00:52.1,353280,35328,0.1,06:49.2,334200,33420,0.1,12:46.4,408840,0,0,0,353280,0,0,0,334200,0,0,0
1,,K20,406680,40668,0.1,00:52.3,356280,35628,0.1,06:49.4,336800,33680,0.1,12:46.6,406680,0,0,0,356280,0,0,0,336800,0,0,0
1,,K21,406600,40660,0.1,00:52.5,359840,35984,0.1,06:49.6,344800,34480,0.1,12:46.8,406600,0,0,0,359840,0,0,0,344800,0,0,0
1,,K22,396480,39648,0.1,00:52.7,357040,35704,0.1,06:49.8,336480,33648,0.1,12:47.0,396480,0,0,0,357040,0,0,0,336480,0,0,0
1,,K23,302320,30232,0.1,00:52.9,271000,27100,0.1,06:50.0,257680,25768,0.1,12:47.1,302320,0,0,0,271000,0,0,0,257680,0,0,0
1,,K24,391080,39108,0.1,00:53.1,358280,35828,0.1,06:50.2,338920,33892,0.1,12:47.3,391080,0,0,0,358280,0,0,0,338920,0,0,0
1,,L01,365680,36568,0.1,00:53.5,324800,32480,0.1,06:50.6,313800,31380,0.1,12:47.8,365680,0,0,0,324800,0,0,0,313800,0,0,0
1,,L02,1520,152,0.1,00:53.7,1640,164,0.1,06:50.8,1240,124,0.1,12:48.0,1520,0,0,0,1640,0,0,0,1240,0,0,0
1,,L03,384480,38448,0.1,00:53.9,342800,34280,0.1,06:51.0,317120,31712,0.1,12:48.2,384480,0,0,0,342800,0,0,0,317120,0,0,0
1,,L04,358000,35800,0.1,00:54.1,316600,31660,0.1,06:51.2,300600,30060,0.1,12:48.4,358000,0,0,0,316600,0,0,0,300600,0,0,0
1,,L05,382400,38240,0.1,00:54.3,347120,34712,0.1,06:51.4,322280,32228,0.1,12:48.5,382400,0,0,0,347120,0,0,0,322280,0,0,0
1,,L06,389120,38912,0.1,00:54.5,340360,34036,0.1,06:51.6,316920,31692,0.1,12:48.7,389120,0,0,0,340360,0,0,0,316920,0,0,0
1,,L07,387600,38760,0.1,00:54.7,338000,33800,0.1,06:51.8,320240,32024,0.1,12:48.9,387600,0,0,0,338000,0,0,0,320240,0,0,0
1,,L08,384240,38424,0.1,00:54.9,339720,33972,0.1,06:52.0,321520,32152,0.1,12:49.1,384240,0,0,0,339720,0,0,0,321520,0,0,0
1,,L09,391240,39124,0.1,00:55.0,341080,34108,0.1,06:52.2,325720,32572,0.1,12:49.3,391240,0,0,0,341080,0,0,0,325720,0,0,0
1,,L10,386000,38600,0.1,00:55.2,342120,34212,0.1,06:52.4,318800,31880,0.1,12:49.5,386000,0,0,0,342120,0,0,0,318800,0,0,0
1,,L11,395840,39584,0.1,00:55.4,348360,34836,0.1,06:52.6,327120,32712,0.1,12:49.7,395840,0,0,0,348360,0,0,0,327120,0,0,0
1,,L12,390720,39072,0.1,00:55.6,344280,34428,0.1,06:52.8,325480,32548,0.1,12:49.9,390720,0,0,0,344280,0,0,0,325480,0,0,0
1,,L13,393760,39376,0.1,00:55.8,347360,34736,0.1,06:52.9,328120,32812,0.1,12:50.1,393760,0,0,0,347360,0,0,0,328120,0,0,0
1,,L14,390280,39028,0.1,00:56.0,343680,34368,0.1,06:53.1,325920,32592,0.1,12:50.3,390280,0,0,0,343680,0,0,0,325920,0,0,0
1,,L15,399360,39936,0.1,00:56.2,351160,35116,0.1,06:53.3,333360,33336,0.1,12:50.5,399360,0,0,0,351160,0,0,0,333360,0,0,0
1,,L16,393400,39340,0.1,00:56.4,347520,34752,0.1,06:53.5,325320,32532,0.1,12:50.7,393400,0,0,0,347520,0,0,0,325320,0,0,0
1,,L17,404800,40480,0.1,00:56.6,355360,35536,0.1,06:53.7,330160,33016,0.1,12:50.8,404800,0,0,0,355360,0,0,0,330160,0,0,0
1,,L18,398400,39840,0.1,00:56.8,348200,34820,0.1,06:53.9,327360,32736,0.1,12:51.0,398400,0,0,0,348200,0,0,0,327360,0,0,0
1,,L19,401480,40148,0.1,00:57.0,354480,35448,0.1,06:54.1,334800,33480,0.1,12:51.2,401480,0,0,0,354480,0,0,0,334800,0,0,0
1,,L20,399520,39952,0.1,00:57.2,348800,34880,0.1,06:54.3,332280,33228,0.1,12:51.4,399520,0,0,0,348800,0,0,0,332280,0,0,0
1,,L21,393880,39388,0.1,00:57.3,350600,35060,0.1,06:54.5,335000,33500,0.1,12:51.6,393880,0,0,0,350600,0,0,0,335000,0,0,0
1,,L22,380440,38044,0.1,00:57.5,344400,34440,0.1,06:54.7,328920,32892,0.1,12:51.8,380440,0,0,0,344400,0,0,0,328920,0,0,0
1,,L23,299560,29956,0.1,00:57.7,267400,26740,0.1,06:54.9,252440,25244,0.1,12:52.0,299560,0,0,0,267400,0,0,0,252440,0,0,0
1,,L24,391000,39100,0.1,00:57.9,359520,35952,0.1,06:55.1,337240,33724,0.1,12:52.2,391000,0,0,0,359520,0,0,0,337240,0,0,0
1,,M01,380760,38076,0.1,00:58.4,344640,34464,0.1,06:55.5,329680,32968,0.1,12:52.6,380760,0,0,0,344640,0,0,0,329680,0,0,0
1,,M02,1800,180,0.1,00:58.6,1560,156,0.1,06:55.7,1640,164,0.1,12:52.8,1800,0,0,0,1560,0,0,0,1640,0,0,0
1,,M03,393240,39324,0.1,00:58.7,348240,34824,0.1,06:55.9,329120,32912,0.1,12:53.0,393240,0,0,0,348240,0,0,0,329120,0,0,0
1,,M04,400280,40028,0.1,00:59.0,351560,35156,0.1,06:56.1,331640,33164,0.1,12:53.2,400280,0,0,0,351560,0,0,0,331640,0,0,0
1,,M05,393520,39352,0.1,00:59.1,351160,35116,0.1,06:56.3,330400,33040,0.1,12:53.4,393520,0,0,0,351160,0,0,0,330400,0,0,0
1,,M06,400760,40076,0.1,00:59.3,350560,35056,0.1,06:56.5,328760,32876,0.1,12:53.6,400760,0,0,0,350560,0,0,0,328760,0,0,0
1,,M07,400560,40056,0.1,00:59.5,350720,35072,0.1,06:56.7,329560,32956,0.1,12:53.8,400560,0,0,0,350720,0,0,0,329560,0,0,0
1,,M08,400560,40056,0.1,00:59.7,354680,35468,0.1,06:56.8,331200,33120,0.1,12:54.0,400560,0,0,0,354680,0,0,0,331200,0,0,0
1,,M09,405840,40584,0.1,00:59.9,355440,35544,0.1,06:57.0,334760,33476,0.1,12:54.2,405840,0,0,0,355440,0,0,0,334760,0,0,0
1,,M10,404000,40400,0.1,01:00.1,356240,35624,0.1,06:57.2,335960,33596,0.1,12:54.4,404000,0,0,0,356240,0,0,0,335960,0,0,0
1,,M11,404680,40468,0.1,01:00.3,354840,35484,0.1,06:57.4,333280,33328,0.1,12:54.6,404680,0,0,0,354840,0,0,0,333280,0,0,0
1,,M12,405080,40508,0.1,01:00.5,356280,35628,0.1,06:57.6,332320,33232,0.1,12:54.8,405080,0,0,0,356280,0,0,0,332320,0,0,0
1,,M13,405520,40552,0.1,01:00.7,360240,36024,0.1,06:57.8,335240,33524,0.1,12:54.9,405520,0,0,0,360240,0,0,0,335240,0,0,0
1,,M14,404640,40464,0.1,01:00.9,354880,35488,0.1,06:58.0,333160,33316,0.1,12:55.1,404640,0,0,0,354880,0,0,0,333160,0,0,0
1,,M15,410440,41044,0.1,01:01.1,362520,36252,0.1,06:58.2,337600,33760,0.1,12:55.3,410440,0,0,0,362520,0,0,0,337600,0,0,0
1,,M16,407600,40760,0.1,01:01.3,359720,35972,0.1,06:58.4,339280,33928,0.1,12:55.5,407600,0,0,0,359720,0,0,0,339280,0,0,0
1,,M17,409920,40992,0.1,01:01.5,362040,36204,0.1,06:58.6,340480,34048,0.1,12:55.7,409920,0,0,0,362040,0,0,0,340480,0,0,0
1,,M18,409440,40944,0.1,01:01.6,359240,35924,0.1,06:58.8,340240,34024,0.1,12:55.9,409440,0,0,0,359240,0,0,0,340240,0,0,0
1,,M19,408080,40808,0.1,01:01.8,356920,35692,0.1,06:59.0,340400,34040,0.1,12:56.1,408080,0,0,0,356920,0,0,0,340400,0,0,0
1,,M20,409240,40924,0.1,01:02.0,359600,35960,0.1,06:59.2,343360,34336,0.1,12:56.3,409240,0,0,0,359600,0,0,0,343360,0,0,0
1,,M21,406440,40644,0.1,01:02.2,365760,36576,0.1,06:59.3,339280,33928,0.1,12:56.5,406440,0,0,0,365760,0,0,0,339280,0,0,0
1,,M22,409400,40940,0.1,01:02.4,364760,36476,0.1,06:59.5,346520,34652,0.1,12:56.7,409400,0,0,0,364760,0,0,0,346520,0,0,0
1,,M23,306480,30648,0.1,01:02.6,277440,27744,0.1,06:59.7,261600,26160,0.1,12:56.9,306480,0,0,0,277440,0,0,0,261600,0,0,0
1,,M24,404120,40412,0.1,01:02.8,364800,36480,0.1,06:59.9,347280,34728,0.1,12:57.1,404120,0,0,0,364800,0,0,0,347280,0,0,0
1,,N01,357560,35756,0.1,01:03.2,322520,32252,0.1,07:00.4,305480,30548,0.1,12:57.5,357560,0,0,0,322520,0,0,0,305480,0,0,0
1,,N02,1880,188,0.1,01:03.4,1840,184,0.1,07:00.6,1520,152,0.1,12:57.7,1880,0,0,0,1840,0,0,0,1520,0,0,0
