,,,PltRpt=1 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=2 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=3 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=1 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,,PltRpt=2 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,,PltRpt=3 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,
Plate,Barcode,Well,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,,MeasTime,CalcResultI,Signal,,MeasTime,CalcResultI,Signal,,MeasTime
2,,G06,274720,27472,0.1,00:30.1,260160,26016,0.1,11:55.2,235960,23596,0.1,23:19.8,274720,0,0,0,260160,0,0,0,235960,0,0,0
2,,G07,274760,27476,0.1,00:30.3,263040,26304,0.1,11:55.4,239040,23904,0.1,23:20.0,274760,0,0,0,263040,0,0,0,239040,0,0,0
2,,G08,276280,27628,0.1,00:30.5,262280,26228,0.1,11:55.6,239960,23996,0.1,23:20.2,276280,0,0,0,262280,0,0,0,239960,0,0,0
2,,G09,276120,27612,0.1,00:30.7,263920,26392,0.1,11:55.8,241560,24156,0.1,23:20.4,276120,0,0,0,263920,0,0,0,241560,0,0,0
2,,G10,273440,27344,0.1,00:30.9,260280,26028,0.1,11:56.0,238520,23852,0.1,23:20.6,273440,0,0,0,260280,0,0,0,238520,0,0,0
2,,G11,275920,27592,0.1,00:31.1,262680,26268,0.1,11:56.1,237120,23712,0.1,23:20.8,275920,0,0,0,262680,0,0,0,237120,0,0,0
2,,G12,271480,27148,0.1,00:31.3,258160,25816,0.1,11:56.3,231680,23168,0.1,23:21.0,271480,0,0,0,258160,0,0,0,231680,0,0,0
2,,G13,274320,27432,0.1,00:31.5,261520,26152,0.1,11:56.5,238480,23848,0.1,23:21.2,274320,0,0,0,261520,0,0,0,238480,0,0,0
2,,G14,271720,27172,0.1,00:31.7,262280,26228,0.1,11:56.7,236040,23604,0.1,23:21.3,271720,0,0,0,262280,0,0,0,236040,0,0,0
2,,G15,276720,27672,0.1,00:31.9,261520,26152,0.1,11:56.9,241160,24116,0.1,23:21.5,276720,0,0,0,261520,0,0,0,241160,0,0,0
2,,G16,269480,26948,0.1,00:32.1,258680,25868,0.1,11:57.1,232400,23240,0.1,23:21.7,269480,0,0,0,258680,0,0,0,232400,0,0,0
2,,G17,275680,27568,0.1,00:32.2,262000,26200,0.1,11:57.3,237600,23760,0.1,23:21.9,275680,0,0,0,262000,0,0,0,237600,0,0,0
2,,G18,272840,27284,0.1,00:32.4,255600,25560,0.1,11:57.5,232880,23288,0.1,23:22.1,272840,0,0,0,255600,0,0,0,232880,0,0,0
2,,G19,271280,27128,0.1,00:32.6,256920,25692,0.1,11:57.7,233400,23340,0.1,23:22.3,271280,0,0,0,256920,0,0,0,233400,0,0,0
2,,G20,267200,26720,0.1,00:32.8,250720,25072,0.1,11:57.9,232880,23288,0.1,23:22.5,267200,0,0,0,250720,0,0,0,232880,0,0,0
2,,G21,268440,26844,0.1,00:33.0,255560,25556,0.1,11:58.1,234360,23436,0.1,23:22.7,268440,0,0,0,255560,0,0,0,234360,0,0,0
2,,G22,264000,26400,0.1,00:33.2,254480,25448,0.1,11:58.3,232600,23260,0.1,23:22.9,264000,0,0,0,254480,0,0,0,232600,0,0,0
2,,G23,560,56,0.1,00:33.4,480,48,0.1,11:58.5,520,52,0.1,23:23.1,560,0,0,0,480,0,0,0,520,0,0,0
2,,G24,262480,26248,0.1,00:33.6,250040,25004,0.1,11:58.6,234680,23468,0.1,23:23.3,262480,0,0,0,250040,0,0,0,234680,0,0,0
2,,H01,269880,26988,0.1,00:34.0,261160,26116,0.1,11:59.1,238920,23892,0.1,23:23.7,269880,0,0,0,261160,0,0,0,238920,0,0,0
2,,H02,400,40,0.1,00:34.2,400,40,0.1,11:59.3,440,44,0.1,23:23.9,400,0,0,0,400,0,0,0,440,0,0,0
2,,H03,266520,26652,0.1,00:34.4,255640,25564,0.1,11:59.5,235520,23552,0.1,23:24.1,266520,0,0,0,255640,0,0,0,235520,0,0,0
2,,H04,275240,27524,0.1,00:34.6,260960,26096,0.1,11:59.7,237600,23760,0.1,23:24.3,275240,0,0,0,260960,0,0,0,237600,0,0,0
2,,H05,270320,27032,0.1,00:34.8,262040,26204,0.1,11:59.9,239880,23988,0.1,23:24.5,270320,0,0,0,262040,0,0,0,239880,0,0,0
2,,H06,268920,26892,0.1,00:35.0,262400,26240,0.1,12:00.0,238160,23816,0.1,23:24.7,268920,0,0,0,262400,0,0,0,238160,0,0,0
2,,H07,271880,27188,0.1,00:35.2,262400,26240,0.1,12:00.2,237080,23708,0.1,23:24.9,271880,0,0,0,262400,0,0,0,237080,0,0,0
2,,H08,272360,27236,0.1,00:35.4,262720,26272,0.1,12:00.4,238400,23840,0.1,23:25.1,272360,0,0,0,262720,0,0,0,238400,0,0,0
2,,H09,267760,26776,0.1,00:35.6,261600,26160,0.1,12:00.6,236560,23656,0.1,23:25.3,267760,0,0,0,261600,0,0,0,236560,0,0,0
2,,H10,272600,27260,0.1,00:35.8,262000,26200,0.1,12:00.8,237640,23764,0.1,23:25.4,272600,0,0,0,262000,0,0,0,237640,0,0,0
2,,H11,269360,26936,0.1,00:36.0,259760,25976,0.1,12:01.0,240120,24012,0.1,23:25.6,269360,0,0,0,259760,0,0,0,240120,0,0,0
2,,H12,271640,27164,0.1,00:36.2,264800,26480,0.1,12:01.2,240680,24068,0.1,23:25.8,271640,0,0,0,264800,0,0,0,240680,0,0,0
2,,H13,272080,27208,0.1,00:36.3,263200,26320,0.1,12:01.4,239840,23984,0.1,23:26.0,272080,0,0,0,263200,0,0,0,239840,0,0,0
2,,H14,262680,26268,0.1,00:36.5,252360,25236,0.1,12:01.6,223800,22380,0.1,23:26.2,262680,0,0,0,252360,0,0,0,223800,0,0,0
2,,H15,273520,27352,0.1,00:36.7,267120,26712,0.1,12:01.8,236720,23672,0.1,23:26.4,273520,0,0,0,267120,0,0,0,236720,0,0,0
2,,H16,269120,26912,0.1,00:36.9,261520,26152,0.1,12:02.0,236720,23672,0.1,23:26.6,269120,0,0,0,261520,0,0,0,236720,0,0,0
2,,H17,274760,27476,0.1,00:37.1,261680,26168,0.1,12:02.2,238840,23884,0.1,23:26.8,274760,0,0,0,261680,0,0,0,238840,0,0,0
2,,H18,272480,27248,0.1,00:37.3,258880,25888,0.1,12:02.4,234480,23448,0.1,23:27.0,272480,0,0,0,258880,0,0,0,234480,0,0,0
2,,H19,271600,27160,0.1,00:37.5,260440,26044,0.1,12:02.5,235800,23580,0.1,23:27.2,271600,0,0,0,260440,0,0,0,235800,0,0,0
2,,H20,270840,27084,0.1,00:37.7,255440,25544,0.1,12:02.7,232000,23200,0.1,23:27.4,270840,0,0,0,255440,0,0,0,232000,0,0,0
2,,H21,268360,26836,0.1,00:37.9,251600,25160,0.1,12:02.9,235240,23524,0.1,23:27.6,268360,0,0,0,251600,0,0,0,235240,0,0,0
2,,H22,262720,26272,0.1,00:38.1,254200,25420,0.1,12:03.1,230840,23084,0.1,23:27.8,262720,0,0,0,254200,0,0,0,230840,0,0,0
2,,H23,400,40,0.1,00:38.3,560,56,0.1,12:03.3,360,36,0.1,23:27.9,400,0,0,0,560,0,0,0,360,0,0,0
2,,H24,257320,25732,0.1,00:38.5,249720,24972,0.1,12:03.5,234560,23456,0.1,23:28.1,257320,0,0,0,249720,0,0,0,234560,0,0,0
2,,I01,258280,25828,0.1,00:38.9,244240,24424,0.1,12:04.0,224080,22408,0.1,23:28.6,258280,0,0,0,244240,0,0,0,224080,0,0,0
2,,I02,400,40,0.1,00:39.1,440,44,0.1,12:04.1,480,48,0.1,23:28.8,400,0,0,0,440,0,0,0,480,0,0,0
2,,I03,259920,25992,0.1,00:39.3,246480,24648,0.1,12:04.3,225600,22560,0.1,23:29.0,259920,0,0,0,246480,0,0,0,225600,0,0,0
2,,I04,261360,26136,0.1,00:39.5,250360,25036,0.1,12:04.5,225920,22592,0.1,23:29.2,261360,0,0,0,250360,0,0,0,225920,0,0,0
2,,I05,256160,25616,0.1,00:39.7,245560,24556,0.1,12:04.7,222000,22200,0.1,23:29.3,256160,0,0,0,245560,0,0,0,222000,0,0,0
2,,I06,262680,26268,0.1,00:39.9,249880,24988,0.1,12:04.9,229360,22936,0.1,23:29.5,262680,0,0,0,249880,0,0,0,229360,0,0,0
2,,I07,260840,26084,0.1,00:40.1,247400,24740,0.1,12:05.1,228520,22852,0.1,23:29.7,260840,0,0,0,247400,0,0,0,228520,0,0,0
2,,I08,263400,26340,0.1,00:40.3,248920,24892,0.1,12:05.3,225440,22544,0.1,23:29.9,263400,0,0,0,248920,0,0,0,225440,0,0,0
2,,I09,260720,26072,0.1,00:40.5,248720,24872,0.1,12:05.5,225280,22528,0.1,23:30.1,260720,0,0,0,248720,0,0,0,225280,0,0,0
2,,I10,262440,26244,0.1,00:40.6,247840,24784,0.1,12:05.7,225960,22596,0.1,23:30.3,262440,0,0,0,247840,0,0,0,225960,0,0,0
2,,I11,265640,26564,0.1,00:40.8,252000,25200,0.1,12:05.9,228320,22832,0.1,23:30.5,265640,0,0,0,252000,0,0,0,228320,0,0,0
2,,I12,261520,26152,0.1,00:41.0,248560,24856,0.1,12:06.1,229680,22968,0.1,23:30.7,261520,0,0,0,248560,0,0,0,229680,0,0,0
2,,I13,261080,26108,0.1,00:41.2,247480,24748,0.1,12:06.3,228440,22844,0.1,23:30.9,261080,0,0,0,247480,0,0,0,228440,0,0,0
2,,I14,262600,26260,0.1,00:41.4,249880,24988,0.1,12:06.5,224840,22484,0.1,23:31.1,262600,0,0,0,249880,0,0,0,224840,0,0,0
2,,I15,262640,26264,0.1,00:41.6,251880,25188,0.1,12:06.6,227040,22704,0.1,23:31.3,262640,0,0,0,251880,0,0,0,227040,0,0,0
2,,I16,266880,26688,0.1,00:41.8,248040,24804,0.1,12:06.8,228240,22824,0.1,23:31.5,266880,0,0,0,248040,0,0,0,228240,0,0,0
2,,I17,267640,26764,0.1,00:42.0,251920,25192,0.1,12:07.0,227120,22712,0.1,23:31.7,267640,0,0,0,251920,0,0,0,227120,0,0,0
2,,I18,261400,26140,0.1,00:42.2,249160,24916,0.1,12:07.2,227160,22716,0.1,23:31.8,261400,0,0,0,249160,0,0,0,227160,0,0,0
2,,I19,260400,26040,0.1,00:42.4,245600,24560,0.1,12:07.4,223200,22320,0.1,23:32.0,260400,0,0,0,245600,0,0,0,223200,0,0,0
2,,I20,258360,25836,0.1,00:42.6,243080,24308,0.1,12:07.6,223160,22316,0.1,23:32.2,258360,0,0,0,243080,0,0,0,223160,0,0,0
2,,I21,258040,25804,0.1,00:42.8,244360,24436,0.1,12:07.8,225160,22516,0.1,23:32.4,258040,0,0,0,244360,0,0,0,225160,0,0,0
2,,I22,254440,25444,0.1,00:43.0,237640,23764,0.1,12:08.0,220080,22008,0.1,23:32.6,254440,0,0,0,237640,0,0,0,220080,0,0,0
2,,I23,360,36,0.1,00:43.1,400,40,0.1,12:08.2,480,48,0.1,23:32.8,360,0,0,0,400,0,0,0,480,0,0,0
2,,I24,250200,25020,0.1,00:43.3,238360,23836,0.1,12:08.4,223760,22376,0.1,23:33.0,250200,0,0,0,238360,0,0,0,223760,0,0,0
2,,J01,253720,25372,0.1,00:43.8,238560,23856,0.1,12:08.8,226400,22640,0.1,23:33.4,253720,0,0,0,238560,0,0,0,226400,0,0,0
2,,J02,480,48,0.1,00:44.0,480,48,0.1,12:09.0,400,40,0.1,23:33.6,480,0,0,0,480,0,0,0,400,0,0,0
2,,J03,254480,25448,0.1,00:44.2,240960,24096,0.1,12:09.2,217560,21756,0.1,23:33.8,254480,0,0,0,240960,0,0,0,217560,0,0,0
2,,J04,253920,25392,0.1,00:44.4,245280,24528,0.1,12:09.4,223360,22336,0.1,23:34.0,253920,0,0,0,245280,0,0,0,223360,0,0,0
2,,J05,221400,22140,0.1,00:44.5,210880,21088,0.1,12:09.6,194640,19464,0.1,23:34.2,221400,0,0,0,210880,0,0,0,194640,0,0,0
2,,J06,258560,25856,0.1,00:44.7,244840,24484,0.1,12:09.8,223000,22300,0.1,23:34.4,258560,0,0,0,244840,0,0,0,223000,0,0,0
2,,J07,255960,25596,0.1,00:44.9,245800,24580,0.1,12:10.0,218480,21848,0.1,23:34.6,255960,0,0,0,245800,0,0,0,218480,0,0,0
2,,J08,158920,15892,0.1,00:45.1,150840,15084,0.1,12:10.2,137720,13772,0.1,23:34.8,158920,0,0,0,150840,0,0,0,137720,0,0,0
2,,J09,256040,25604,0.1,00:45.3,245320,24532,0.1,12:10.4,221400,22140,0.1,23:35.0,256040,0,0,0,245320,0,0,0,221400,0,0,0
2,,J10,247840,24784,0.1,00:45.5,238000,23800,0.1,12:10.5,216520,21652,0.1,23:35.2,247840,0,0,0,238000,0,0,0,216520,0,0,0
2,,J11,260600,26060,0.1,00:45.7,245560,24556,0.1,12:10.7,223400,22340,0.1,23:35.4,260600,0,0,0,245560,0,0,0,223400,0,0,0
2,,J12,258200,25820,0.1,00:45.9,248560,24856,0.1,12:10.9,225040,22504,0.1,23:35.6,258200,0,0,0,248560,0,0,0,225040,0,0,0
2,,J13,258880,25888,0.1,00:46.1,246000,24600,0.1,12:11.1,227920,22792,0.1,23:35.8,258880,0,0,0,246000,0,0,0,227920,0,0,0
2,,J14,262800,26280,0.1,00:46.3,248200,24820,0.1,12:11.3,225840,22584,0.1,23:35.9,262800,0,0,0,248200,0,0,0,225840,0,0,0
2,,J15,260000,26000,0.1,00:46.5,246200,24620,0.1,12:11.5,223080,22308,0.1,23:36.1,260000,0,0,0,246200,0,0,0,223080,0,0,0
2,,J16,259600,25960,0.1,00:46.7,245240,24524,0.1,12:11.7,225160,22516,0.1,23:36.3,259600,0,0,0,245240,0,0,0,225160,0,0,0
2,,J17,262400,26240,0.1,00:46.8,247560,24756,0.1,12:11.9,227120,22712,0.1,23:36.5,262400,0,0,0,247560,0,0,0,227120,0,0,0
2,,J18,257280,25728,0.1,00:47.0,243080,24308,0.1,12:12.1,220520,22052,0.1,23:36.7,257280,0,0,0,243080,0,0,0,220520,0,0,0
2,,J19,256360,25636,0.1,00:47.2,242880,24288,0.1,12:12.3,217920,21792,0.1,23:36.9,256360,0,0,0,242880,0,0,0,217920,0,0,0
2,,J20,256320,25632,0.1,00:47.4,245200,24520,0.1,12:12.5,222080,22208,0.1,23:37.1,256320,0,0,0,245200,0,0,0,222080,0,0,0
2,,J21,252440,25244,0.1,00:47.6,239840,23984,0.1,12:12.7,220760,22076,0.1,23:37.3,252440,0,0,0,239840,0,0,0,220760,0,0,0
2,,J22,246000,24600,0.1,00:47.8,236680,23668,0.1,12:12.8,219440,21944,0.1,23:37.5,246000,0,0,0,236680,0,0,0,219440,0,0,0
2,,J23,520,52,0.1,00:48.0,440,44,0.1,12:13.0,320,32,0.1,23:37.7,520,0,0,0,440,0,0,0,320,0,0,0
2,,J24,250960,25096,0.1,00:48.2,236640,23664,0.1,12:13.2,223680,22368,0.1,23:37.9,250960,0,0,0,236640,0,0,0,223680,0,0,0
2,,K01,232200,23220,0.1,00:48.6,220400,22040,0.1,12:13.7,210280,21028,0.1,23:38.3,232200,0,0,0,220400,0,0,0,210280,0,0,0
2,,K02,440,44,0.1,00:48.8,320,32,0.1,12:13.9,480,48,0.1,23:38.5,440,0,0,0,320,0,0,0,480,0,0,0
2,,K03,237240,23724,0.1,00:49.0,228520,22852,0.1,12:14.1,207320,20732,0.1,23:38.7,237240,0,0,0,228520,0,0,0,207320,0,0,0
2,,K04,236360,23636,0.1,00:49.2,228880,22888,0.1,12:14.3,208400,20840,0.1,23:38.9,236360,0,0,0,228880,0,0,0,208400,0,0,0
2,,K05,240520,24052,0.1,00:49.4,226960,22696,0.1,12:14.5,207120,20712,0.1,23:39.1,240520,0,0,0,226960,0,0,0,207120,0,0,0
2,,K06,236480,23648,0.1,00:49.6,231080,23108,0.1,12:14.6,210280,21028,0.1,23:39.3,236480,0,0,0,231080,0,0,0,210280,0,0,0
2,,K07,236600,23660,0.1,00:49.8,227360,22736,0.1,12:14.8,209880,20988,0.1,23:39.5,236600,0,0,0,227360,0,0,0,209880,0,0,0
2,,K08,241480,24148,0.1,00:50.0,228280,22828,0.1,12:15.0,210320,21032,0.1,23:39.7,241480,0,0,0,228280,0,0,0,210320,0,0,0
2,,K09,239640,23964,0.1,00:50.2,232720,23272,0.1,12:15.2,212160,21216,0.1,23:39.8,239640,0,0,0,232720,0,0,0,212160,0,0,0
2,,K10,243480,24348,0.1,00:50.4,229520,22952,0.1,12:15.4,211440,21144,0.1,23:40.0,243480,0,0,0,229520,0,0,0,211440,0,0,0
2,,K11,238440,23844,0.1,00:50.6,229560,22956,0.1,12:15.6,209160,20916,0.1,23:40.2,238440,0,0,0,229560,0,0,0,209160,0,0,0
2,,K12,244920,24492,0.1,00:50.8,229720,22972,0.1,12:15.8,212160,21216,0.1,23:40.4,244920,0,0,0,229720,0,0,0,212160,0,0,0
2,,K13,239600,23960,0.1,00:51.0,230600,23060,0.1,12:16.0,212400,21240,0.1,23:40.6,239600,0,0,0,230600,0,0,0,212400,0,0,0
2,,K14,240440,24044,0.1,00:51.1,229640,22964,0.1,12:16.2,205920,20592,0.1,23:40.8,240440,0,0,0,229640,0,0,0,205920,0,0,0
2,,K15,234480,23448,0.1,00:51.3,229880,22988,0.1,12:16.4,210360,21036,0.1,23:41.0,234480,0,0,0,229880,0,0,0,210360,0,0,0
2,,K16,239640,23964,0.1,00:51.5,229000,22900,0.1,12:16.6,211240,21124,0.1,23:41.2,239640,0,0,0,229000,0,0,0,211240,0,0,0
2,,K17,243520,24352,0.1,00:51.7,237520,23752,0.1,12:16.8,214160,21416,0.1,23:41.4,243520,0,0,0,237520,0,0,0,214160,0,0,0
2,,K18,238280,23828,0.1,00:51.9,228480,22848,0.1,12:17.0,211320,21132,0.1,23:41.6,238280,0,0,0,228480,0,0,0,211320,0,0,0
2,,K19,234120,23412,0.1,00:52.1,229720,22972,0.1,12:17.1,210640,21064,0.1,23:41.8,234120,0,0,0,229720,0,0,0,210640,0,0,0
2,,K20,239080,23908,0.1,00:52.3,225160,22516,0.1,12:17.3,209520,20952,0.1,23:42.0,239080,0,0,0,225160,0,0,0,209520,0,0,0
2,,K21,235760,23576,0.1,00:52.5,230520,23052,0.1,12:17.5,212040,21204,0.1,23:42.2,235760,0,0,0,230520,0,0,0,212040,0,0,0
2,,K22,233560,23356,0.1,00:52.7,226320,22632,0.1,12:17.7,212160,21216,0.1,23:42.3,233560,0,0,0,226320,0,0,0,212160,0,0,0
2,,K23,360,36,0.1,00:52.9,360,36,0.1,12:17.9,320,32,0.1,23:42.5,360,0,0,0,360,0,0,0,320,0,0,0
2,,K24,230560,23056,0.1,00:53.1,226000,22600,0.1,12:18.1,211640,21164,0.1,23:42.7,230560,0,0,0,226000,0,0,0,211640,0,0,0
2,,L01,225040,22504,0.1,00:53.5,213400,21340,0.1,12:18.5,199360,19936,0.1,23:43.2,225040,0,0,0,213400,0,0,0,199360,0,0,0
2,,L02,520,52,0.1,00:53.7,400,40,0.1,12:18.7,440,44,0.1,23:43.4,520,0,0,0,400,0,0,0,440,0,0,0
2,,L03,227680,22768,0.1,00:53.9,222440,22244,0.1,12:18.9,205400,20540,0.1,23:43.6,227680,0,0,0,222440,0,0,0,205400,0,0,0
2,,L04,232520,23252,0.1,00:54.1,227120,22712,0.1,12:19.1,205280,20528,0.1,23:43.7,232520,0,0,0,227120,0,0,0,205280,0,0,0
2,,L05,233440,23344,0.1,00:54.3,222520,22252,0.1,12:19.3,207360,20736,0.1,23:43.9,233440,0,0,0,222520,0,0,0,207360,0,0,0
2,,L06,233920,23392,0.1,00:54.5,227000,22700,0.1,12:19.5,207080,20708,0.1,23:44.1,233920,0,0,0,227000,0,0,0,207080,0,0,0
2,,L07,233720,23372,0.1,00:54.7,224000,22400,0.1,12:19.7,206280,20628,0.1,23:44.3,233720,0,0,0,224000,0,0,0,206280,0,0,0
2,,L08,233360,23336,0.1,00:54.9,226000,22600,0.1,12:19.9,205040,20504,0.1,23:44.5,233360,0,0,0,226000,0,0,0,205040,0,0,0
2,,L09,236240,23624,0.1,00:55.0,225880,22588,0.1,12:20.1,209120,20912,0.1,23:44.7,236240,0,0,0,225880,0,0,0,209120,0,0,0
2,,L10,235440,23544,0.1,00:55.2,228960,22896,0.1,12:20.3,207680,20768,0.1,23:44.9,235440,0,0,0,228960,0,0,0,207680,0,0,0
2,,L11,238920,23892,0.1,00:55.4,229400,22940,0.1,12:20.5,209600,20960,0.1,23:45.1,238920,0,0,0,229400,0,0,0,209600,0,0,0
2,,L12,227800,22780,0.1,00:55.6,230840,23084,0.1,12:20.7,207640,20764,0.1,23:45.3,227800,0,0,0,230840,0,0,0,207640,0,0,0
2,,L13,237000,23700,0.1,00:55.8,230560,23056,0.1,12:20.9,210560,21056,0.1,23:45.5,237000,0,0,0,230560,0,0,0,210560,0,0,0
2,,L14,231760,23176,0.1,00:56.0,224200,22420,0.1,12:21.0,207120,20712,0.1,23:45.7,231760,0,0,0,224200,0,0,0,207120,0,0,0
2,,L15,237480,23748,0.1,00:56.2,233480,23348,0.1,12:21.2,210080,21008,0.1,23:45.9,237480,0,0,0,233480,0,0,0,210080,0,0,0
2,,L16,226040,22604,0.1,00:56.4,221240,22124,0.1,12:21.4,200680,20068,0.1,23:46.1,226040,0,0,0,221240,0,0,0,200680,0,0,0
2,,L17,239240,23924,0.1,00:56.6,231920,23192,0.1,12:21.6,210520,21052,0.1,23:46.3,239240,0,0,0,231920,0,0,0,210520,0,0,0
2,,L18,235120,23512,0.1,00:56.8,223400,22340,0.1,12:21.8,203960,20396,0.1,23:46.4,235120,0,0,0,223400,0,0,0,203960,0,0,0
2,,L19,242160,24216,0.1,00:57.0,227120,22712,0.1,12:22.0,207760,20776,0.1,23:46.6,242160,0,0,0,227120,0,0,0,207760,0,0,0
2,,L20,240080,24008,0.1,00:57.2,226240,22624,0.1,12:22.2,210000,21000,0.1,23:46.8,240080,0,0,0,226240,0,0,0,210000,0,0,0
2,,L21,238520,23852,0.1,00:57.3,228760,22876,0.1,12:22.4,209120,20912,0.1,23:47.0,238520,0,0,0,228760,0,0,0,209120,0,0,0
2,,L22,231160,23116,0.1,00:57.5,225440,22544,0.1,12:22.6,206960,20696,0.1,23:47.2,231160,0,0,0,225440,0,0,0,206960,0,0,0
2,,L23,360,36,0.1,00:57.7,440,44,0.1,12:22.8,480,48,0.1,23:47.4,360,0,0,0,440,0,0,0,480,0,0,0
2,,L24,227160,22716,0.1,00:57.9,220960,22096,0.1,12:23.0,212600,21260,0.1,23:47.6,227160,0,0,0,220960,0,0,0,212600,0,0,0
2,,M01,222320,22232,0.1,00:58.4,208120,20812,0.1,12:23.4,197120,19712,0.1,23:48.0,222320,0,0,0,208120,0,0,0,197120,0,0,0
2,,M02,520,52,0.1,00:58.6,400,40,0.1,12:23.6,400,40,0.1,23:48.2,520,0,0,0,400,0,0,0,400,0,0,0
2,,M03,229720,22972,0.1,00:58.7,217040,21704,0.1,12:23.8,199440,19944,0.1,23:48.4,229720,0,0,0,217040,0,0,0,199440,0,0,0
2,,M04,232120,23212,0.1,00:59.0,224720,22472,0.1,12:24.0,204520,20452,0.1,23:48.6,232120,0,0,0,224720,0,0,0,204520,0,0,0
2,,M05,234960,23496,0.1,00:59.1,224880,22488,0.1,12:24.2,202680,20268,0.1,23:48.8,234960,0,0,0,224880,0,0,0,202680,0,0,0
2,,M06,234400,23440,0.1,00:59.3,223160,22316,0.1,12:24.4,203360,20336,0.1,23:49.0,234400,0,0,0,223160,0,0,0,203360,0,0,0
2,,M07,235200,23520,0.1,00:59.5,225600,22560,0.1,12:24.6,207200,20720,0.1,23:49.2,235200,0,0,0,225600,0,0,0,207200,0,0,0
2,,M08,235520,23552,0.1,00:59.7,223320,22332,0.1,12:24.8,204160,20416,0.1,23:49.4,235520,0,0,0,223320,0,0,0,204160,0,0,0
2,,M09,236840,23684,0.1,00:59.9,224800,22480,0.1,12:25.0,206680,20668,0.1,23:49.6,236840,0,0,0,224800,0,0,0,206680,0,0,0
2,,M10,243360,24336,0.1,01:00.1,231920,23192,0.1,12:25.1,211600,21160,0.1,23:49.8,243360,0,0,0,231920,0,0,0,211600,0,0,0
2,,M11,243600,24360,0.1,01:00.3,229960,22996,0.1,12:25.3,209360,20936,0.1,23:50.0,243600,0,0,0,229960,0,0,0,209360,0,0,0
2,,M12,236640,23664,0.1,01:00.5,226720,22672,0.1,12:25.5,205640,20564,0.1,23:50.2,236640,0,0,0,226720,0,0,0,205640,0,0,0
2,,M13,240280,24028,0.1,01:00.7,230520,23052,0.1,12:25.7,212000,21200,0.1,23:50.3,240280,0,0,0,230520,0,0,0,212000,0,0,0
2,,M14,239760,23976,0.1,01:00.9,225200,22520,0.1,12:25.9,208320,20832,0.1,23:50.5,239760,0,0,0,225200,0,0,0,208320,0,0,0
2,,M15,239280,23928,0.1,01:01.1,234760,23476,0.1,12:26.1,209240,20924,0.1,23:50.7,239280,0,0,0,234760,0,0,0,209240,0,0,0
2,,M16,244280,24428,0.1,01:01.3,229400,22940,0.1,12:26.3,211480,21148,0.1,23:50.9,244280,0,0,0,229400,0,0,0,211480,0,0,0
2,,M17,244680,24468,0.1,01:01.5,230960,23096,0.1,12:26.5,212000,21200,0.1,23:51.1,244680,0,0,0,230960,0,0,0,212000,0,0,0
2,,M18,242800,24280,0.1,01:01.6,229680,22968,0.1,12:26.7,208880,20888,0.1,23:51.3,242800,0,0,0,229680,0,0,0,208880,0,0,0
2,,M19,241920,24192,0.1,01:01.8,226080,22608,0.1,12:26.9,205680,20568,0.1,23:51.5,241920,0,0,0,226080,0,0,0,205680,0,0,0
2,,M20,241640,24164,0.1,01:02.0,230440,23044,0.1,12:27.1,207720,20772,0.1,23:51.7,241640,0,0,0,230440,0,0,0,207720,0,0,0
2,,M21,240360,24036,0.1,01:02.2,230240,23024,0.1,12:27.3,209400,20940,0.1,23:51.9,240360,0,0,0,230240,0,0,0,209400,0,0,0
2,,M22,237520,23752,0.1,01:02.4,230720,23072,0.1,12:27.4,211320,21132,0.1,23:52.1,237520,0,0,0,230720,0,0,0,211320,0,0,0
2,,M23,320,32,0.1,01:02.6,360,36,0.1,12:27.6,360,36,0.1,23:52.3,320,0,0,0,360,0,0,0,360,0,0,0
2,,M24,238080,23808,0.1,01:02.8,230200,23020,0.1,12:27.8,215720,21572,0.1,23:52.5,238080,0,0,0,230200,0,0,0,215720,0,0,0
2,,N01,226720,22672,0.1,01:03.2,211560,21156,0.1,12:28.3,195200,19520,0.1,23:52.9,226720,0,0,0,211560,0,0,0,195200,0,0,0
2,,N02,480,48,0.1,01:03.4,440,44,0.1,12:28.5,400,40,0.1,23:53.1,480,0,0,0,440,0,0,0,400,0,0,0
2,,N03,227040,22704,0.1,01:03.6,214880,21488,0.1,12:28.7,200120,20012,0.1,23:53.3,227040,0,0,0,214880,0,0,0,200120,0,0,0
2,,N04,234560,23456,0.1,01:03.8,217680,21768,0.1,12:28.8,201680,20168,0.1,23:53.5,234560,0,0,0,217680,0,0,0,201680,0,0,0
2,,N05,232880,23288,0.1,01:04.0,223440,22344,0.1,12:29.0,202840,20284,0.1,23:53.7,232880,0,0,0,223440,0,0,0,202840,0,0,0
