Condition,Time,Slope,Y-intercept (log scale),X-intercept,1/slope,R squared,Sy.x,LOD
Intact (FuGENE_HBSS),0.0,0.9454510546916891,1.8484891568293573,0.011088173664298158,1.0576962128685754,0.9903367200895291,81203.8610875612,283433.7539306439
Intact (FuGENE_HBSS),10.0,0.8947932771698687,1.9428066719649912,0.006741628032354656,1.1175765682581886,0.9930734169238443,47349.49310419343,174625.05724009254
Intact (FuGENE_HBSS),20.0,0.9141079100033935,1.8300089955739827,0.009954932800665334,1.0939627466917856,0.9899908819939295,56931.17178760919,205525.917501811
Intact (FuGENE_HBSS),30.0,0.891885635410043,1.8666861005684394,0.008072986676217205,1.121219986394614,0.98613652957693,56347.0059594906,208485.384542415
Intact (PEI_HBSS),0.0,0.7369598583861994,2.2421308984870696,0.0009069728077631325,1.3569260097691183,0.9924764862657676,19065.475403925706,85372.45023186058
Intact (PEI_HBSS),10.0,0.7508887220756372,2.0740402490160945,0.001729362365342912,1.3317552529431516,0.9878955935432854,20111.360021849458,88385.2508646654
Intact (PEI_HBSS),20.0,0.7460015560360921,2.0476630099710227,0.0017994887819104113,1.3404797777011865,0.9885918927159371,18000.040435244588,79624.67766412182
Intact (PEI_HBSS),30.0,0.73755425497609,2.0457232906664453,0.001683999499472997,1.3558324601251444,0.989284034690324,16284.494791649642,72860.85389634954
Lysed (HBSS),0.0,1.1736216432537063,1.0269059787135384,0.1333555337578138,0.8520633593869623,0.9855783153568162,28118.240049987908,79063.12285423768
Lysed (HBSS),10.0,1.2396283312991527,0.6253379916090398,0.31299973224189803,0.8066934053951332,0.984268289084188,20971.805197790723,55828.79594255421
Lysed (HBSS),20.0,1.4353439040666245,0.05767442601316386,0.911629545575177,0.6966971449607263,0.9919797126340305,7910.294288295039,18186.56217329917
Lysed (HBSS),30.0,1.4591983249689318,-0.03950804329530655,1.0643272226809204,0.6853078042159151,0.9903768336597676,8184.64245732744,18509.697857387284
Lysed (Monod_buffer),0.0,0.8647880483451817,2.087341103943662,0.0038574247766718153,1.1563527062076697,0.9946657652377369,27469.183128892215,104821.4120197483
Lysed (Monod_buffer),10.0,0.8680618048602681,2.047199532064726,0.004381704820196233,1.1519917065824248,0.9950779764297374,37311.25933261685,141841.46233395833
Lysed (Monod_buffer),20.0,0.8592182290279751,2.0351345002587413,0.004279681035309599,1.1638486780375807,0.9952693682027859,35270.32939595544,135462.77659672813
Lysed (Monod_buffer),30.0,0.8570515927691796,1.997026093303766,0.004676146680563798,1.166790900847575,0.9948953523084992,34981.27811597043,134692.2621189179
