Condition,Time,Slope,Y-intercept (log scale),X-intercept,1/slope,R squared,Sy.x,LOD
Lysed (plain_PBS),0.0,0.990843499126193,1.281027460948268,0.05094885334096349,1.0092411171712607,0.9932019932171896,16615.73357247332,55338.62899389988
Lysed (plain_PBS),10.0,1.0705192117857198,0.8661255776261059,0.15521348153175027,0.9341261595220812,0.9936199727125223,21698.626415744457,66888.54005012437
Lysed (plain_PBS),20.0,1.0887597592953115,0.7336729194819931,0.2119038441364981,0.9184762675718651,0.9882309876005612,20813.873309396084,63086.26061406167
Lysed (plain_PBS),30.0,1.1278461038384788,0.5515934953218808,0.3242887998503192,0.8866457902338173,0.9892420070747321,22804.61421143995,66724.7301219824
Lysed (opt_HBS),0.0,0.7752615055415433,2.2737017528889245,0.0011672957316933663,1.289887338468418,0.9967510199711926,4935.3060808408045,21007.763122971057
Lysed (opt_HBS),10.0,0.7637215294599992,2.2897807957107283,0.0010041807861080577,1.3093777789753618,0.9974292964260126,9233.172466989969,39896.04583048849
Lysed (opt_HBS),20.0,0.7532377788317051,2.3098190070404505,0.0008579848323336835,1.3276020243581392,0.9960296393348026,15526.655869691638,68023.62522157884
Lysed (opt_HBS),30.0,0.7361292062698428,2.357604145500077,0.0006270407117378886,1.3584571723043823,0.995739916395986,17667.681105752796,79202.60078311845
Intact (FuGENE_DPBS),0.0,0.9342438581377458,2.269365521301188,0.003723116906156029,1.0703843448254804,0.9890077660205441,238828.22058430442,843605.3617726878
Intact (FuGENE_DPBS),10.0,0.9214472306064109,2.073989846303845,0.005613114296213023,1.085249341236712,0.9847851027958785,150511.09117670194,539028.8064095037
Intact (FuGENE_DPBS),20.0,0.9711672597402152,1.8390986110496632,0.012773233558610672,1.029688748226024,0.9867744466078974,39247.599305043674,133362.27761764705
Intact (FuGENE_DPBS),30.0,1.0021064426272526,1.6767198436349204,0.021222896024960677,0.9978979851464381,0.9887247388162039,45720.94244907732,150561.95995147066
Intact (PEI_DPBS),0.0,0.8655333405436629,1.5394575068567442,0.016648572430864223,1.1553569956899352,0.9919411755173518,2105.8291462695925,8028.848638372114
Intact (PEI_DPBS),10.0,0.921350626965951,1.1204812362389833,0.060795436184355636,1.0853631296622057,0.9884048296919783,3340.870244193787,11965.989367310569
Intact (PEI_DPBS),20.0,0.9312054212869494,0.9812472002148263,0.08836113567975097,1.0738769095845413,0.9925067326859871,1725.4185825279928,6114.527677978172
Intact (PEI_DPBS),30.0,0.934799366842252,0.8918814410687954,0.1111504887196545,1.0697482641414227,0.9922021294601684,1827.7093223417316,6452.123287269539
