Condition,Time,Slope,Y-intercept (log scale),X-intercept,1/slope,R squared,Sy.x,LOD
Lysed (Nano-Glo),0.0,0.7526129053568984,3.311998987451255,3.974959604922572e-05,1.3287042952389816,0.9701777537826327,312690.6198665405,1371062.1200021193
Lysed (Nano-Glo),2.5,0.7535227950592341,3.338978739957462,3.7054568747680714e-05,1.3270998655341149,0.9701421289709843,316545.5732793149,1386289.0395235138
Lysed (Nano-Glo),5.0,0.7511182441976689,3.370033346092203,3.260707351115059e-05,1.3313483033129918,0.9734677812944048,309810.67551298166,1361137.526735118
Lysed (Nano-Glo),7.5,0.7499047816707595,3.3859778903044053,3.05344127487605e-05,1.3335026318568577,0.9752688238546228,296571.4967317269,1305080.2757041014
Lysed (Nano-Glo),10.0,0.7486997250437654,3.3774064377762403,3.082979557042381e-05,1.3356489478362568,0.9771233774156473,266618.14854852087,1175157.223623513
Lysed (Nano-Glo),12.5,0.7436146174225176,3.391595032663189,2.748159958420557e-05,1.3447826018619073,0.9780821118461108,250493.0744966225,1111633.8039508567
Lysed (Nano-Glo),15.0,0.7368864205100952,3.4140664692004816,2.3275698438523654e-05,1.3570612406017328,0.9785560578010105,234036.2084526619,1048084.8423820337
Lysed (Nano-Glo),17.5,0.7363976870124858,3.4204631899039204,2.2653813354767375e-05,1.357961896997437,0.980281895999194,229494.72641777052,1028428.8103227053
Lysed (Nano-Glo),20.0,0.7316445398938478,3.434289416154823,2.0233378841183255e-05,1.3667839305478684,0.9815609985198763,214370.71741806986,966894.8907652185
Lysed (Nano-Glo),22.5,0.7261974709675337,3.446370233004112,1.7956612367751524e-05,1.3770359165085928,0.9810641526523222,202334.52777878213,919452.3092739222
Lysed (Nano-Glo),25.0,0.7242862750469063,3.455380675250773,1.6953569226897953e-05,1.3806695424888975,0.9823223010068162,197772.18782520387,901091.5190694534
Lysed (Nano-Glo),27.5,0.7203854842169862,3.4595870815343415,1.5761194478581656e-05,1.3881456829837946,0.9819341794466925,195442.23038338637,895297.5516520926
Lysed (Nano-Glo),30.0,0.7186493139996252,3.4628371741004744,1.518674077454314e-05,1.3914992758213662,0.9817766610705938,196765.1626479157,903535.3183937784
Lysed (HBSS),0.0,0.9457127217195919,3.4057105030757286,0.00025048953409667314,1.0574035613919812,0.8688752041226926,3485520.667490432,12162486.491462136
Lysed (HBSS),2.5,0.8397596659916174,3.6555180439416404,4.435548625110554e-05,1.1908168973788056,0.8123189486468608,2427198.6466297675,9538152.233615596
Lysed (HBSS),5.0,0.774274425979828,3.802381425103658,1.2277323101979151e-05,1.2915317443612078,0.7667823040382715,1951078.2880332216,8315602.4976051245
Lysed (HBSS),7.5,0.7283708302312668,3.904015994476694,4.365871201206309e-06,1.3729270290553612,0.7356853870661983,1664716.8646683223,7542264.771450537
Lysed (HBSS),10.0,0.6963688392737736,3.9502969763419142,2.1246732825994787e-06,1.4360206023044857,0.7207792023154951,1389883.3736390586,6586473.8258422995
Lysed (HBSS),12.5,0.6675028409884939,3.9990594379570314,1.0207636999142719e-06,1.4981209645776437,0.7015737161598312,1214552.8868567725,6004505.569881817
Lysed (HBSS),15.0,0.651276405627754,4.025756119532145,6.586691695215236e-07,1.5354463809204286,0.6921387279094549,1119733.155553612,5673657.730261635
Lysed (HBSS),17.5,0.6382309743332137,4.0432724135195,4.6224893677935094e-07,1.5668308813196372,0.6843850043794205,1039917.147549138,5376935.192619603
Lysed (HBSS),20.0,0.6250399659898396,4.0621134028189845,3.169816601634612e-07,1.5998976936080527,0.6756707399232507,965380.1847896519,5096881.452629603
Lysed (HBSS),22.5,0.6132342739845278,4.080254175988363,2.2199185372816412e-07,1.6306981563545655,0.6708125279556985,906315.9646790768,4877161.649833704
Lysed (HBSS),25.0,0.6044813756462857,4.088300625887918,1.724569026063147e-07,1.6543106872909734,0.6637790634880566,860321.0784952655,4696686.5703661665
Lysed (HBSS),27.5,0.5981936713195045,4.0894112559743245,1.457919909609441e-07,1.6716993976117887,0.6585349260092214,817863.7183829062,4511833.541652498
Lysed (HBSS),30.0,0.5906601681850295,4.098020242353616,1.1533633509177674e-07,1.6930208838574352,0.6560783634383408,780101.4641926936,4358402.632339778
Lysed (opt_PBS),0.0,0.7526129053568984,3.311998987451255,3.974959604922572e-05,1.3287042952389816,0.9701777537826327,312690.6198665405,1371062.1200021193
Lysed (opt_PBS),2.5,0.7535227950592341,3.338978739957462,3.7054568747680714e-05,1.3270998655341149,0.9701421289709843,316545.5732793149,1386289.0395235138
Lysed (opt_PBS),5.0,0.7511182441976689,3.370033346092203,3.260707351115059e-05,1.3313483033129918,0.9734677812944048,309810.67551298166,1361137.526735118
Lysed (opt_PBS),7.5,0.7499047816707595,3.3859778903044053,3.05344127487605e-05,1.3335026318568577,0.9752688238546228,296571.4967317269,1305080.2757041014
Lysed (opt_PBS),10.0,0.7486997250437654,3.3774064377762403,3.082979557042381e-05,1.3356489478362568,0.9771233774156473,266618.14854852087,1175157.223623513
Lysed (opt_PBS),12.5,0.7436146174225176,3.391595032663189,2.748159958420557e-05,1.3447826018619073,0.9780821118461108,250493.0744966225,1111633.8039508567
Lysed (opt_PBS),15.0,0.7368864205100952,3.4140664692004816,2.3275698438523654e-05,1.3570612406017328,0.9785560578010105,234036.2084526619,1048084.8423820337
Lysed (opt_PBS),17.5,0.7363976870124858,3.4204631899039204,2.2653813354767375e-05,1.357961896997437,0.980281895999194,229494.72641777052,1028428.8103227053
Lysed (opt_PBS),20.0,0.7316445398938478,3.434289416154823,2.0233378841183255e-05,1.3667839305478684,0.9815609985198763,214370.71741806986,966894.8907652185
Lysed (opt_PBS),22.5,0.7261974709675337,3.446370233004112,1.7956612367751524e-05,1.3770359165085928,0.9810641526523222,202334.52777878213,919452.3092739222
Lysed (opt_PBS),25.0,0.7242862750469063,3.455380675250773,1.6953569226897953e-05,1.3806695424888975,0.9823223010068162,197772.18782520387,901091.5190694534
Lysed (opt_PBS),27.5,0.7203854842169862,3.4595870815343415,1.5761194478581656e-05,1.3881456829837946,0.9819341794466925,195442.23038338637,895297.5516520926
Lysed (opt_PBS),30.0,0.7186493139996252,3.4628371741004744,1.518674077454314e-05,1.3914992758213662,0.9817766610705938,196765.1626479157,903535.3183937784
