Condition,Time,Slope,Y-intercept (log scale),X-intercept,1/slope,R squared,Sy.x,LOD
Lysed (opt_HBS),12.5,0.722926308000977,2.263956116347087,0.0007384898736513058,1.3832668543564035,0.9883811257793073,8762.356513204171,39998.23519153862
Lysed (opt_HBS),15.0,0.7270894224494864,2.2473917105779173,0.0008110681437609072,1.375346648052047,0.9900713359564488,7008.801710879757,31810.45540173576
Lysed (opt_HBS),17.5,0.7195256367885232,2.2684679638017005,0.0007035142756378428,1.3898045446487841,0.9895931388009731,7722.368858812393,35417.52500692464
Lysed (opt_HBS),20.0,0.7288452922479326,2.23494471180361,0.0008581860822987656,1.3720332842046103,0.9876530917443423,9047.92482604528,40966.3782472406
Lysed (opt_HBS),22.5,0.7289406560402774,2.23146438310395,0.0008684746252300787,1.371853787703598,0.990250630062975,6477.094660247935,29322.568581820397
Lysed (opt_HBS),25.0,0.7278023426149304,2.2341652617137155,0.0008516442447185941,1.3739994246337366,0.9894858999686102,7465.298180799832,33849.14083695623
Lysed (opt_HBS),27.5,0.7295223263135366,2.227659475828598,0.0008839212408960507,1.3707599670777129,0.9894003579350618,6643.591949079027,30052.340608611168
Lysed (opt_HBS),30.0,0.7269171799026718,2.23556541816928,0.0008406090335945058,1.3756725355340917,0.9904130019343759,6598.729574871633,29956.380450372613
Intact (FuGENE_DPBS),0.0,0.7451146386173241,2.085246544756493,0.0015901642446433972,1.3420753642092649,0.9713924527930369,7235.4726566125155,32044.813682803084
Intact (FuGENE_DPBS),2.5,0.7550139583260252,1.9870650314075657,0.0023343955303447806,1.3244788244937142,0.9678617696506735,6352.795855578568,27766.673837249295
Intact (FuGENE_DPBS),5.0,0.761972731928415,1.906758828422599,0.0031448669628911336,1.312382921458595,0.9675169325243124,5318.3954657927,23033.245550268253
Intact (FuGENE_DPBS),7.5,0.7633459630388633,1.8543020508162549,0.0037224042159152183,1.3100219931982378,0.9678184449458608,4427.068551667574,19138.53865466661
Intact (FuGENE_DPBS),10.0,0.7646274541021586,1.821103883991145,0.0041525244040695655,1.3078264383983187,0.9670519082248584,3698.844220400164,15963.572667755303
Intact (FuGENE_DPBS),12.5,0.7792544011233035,1.7506604908426566,0.005667818998201759,1.283277962316914,0.9667874658663876,3573.5814377421752,15133.464408477777
Intact (FuGENE_DPBS),15.0,0.8033870298234996,1.6539244039694725,0.008735958218245897,1.2447300776310708,0.9627076593525605,3906.540936873869,16046.54371195909
Intact (FuGENE_DPBS),17.5,0.7986848612471229,1.656315660721222,0.008437159309815758,1.2520582879692115,0.9679949745356903,3256.9551234845244,13457.06226447853
Intact (FuGENE_DPBS),20.0,0.7921820500670307,1.6658245495704476,0.007891681221012223,1.2623361005407592,0.9684777041487707,3022.5414680758317,12591.028594760835
Intact (FuGENE_DPBS),22.5,0.8049001366304919,1.6180949507021918,0.009765506523377465,1.2423901481570667,0.9669144152137291,2923.3183715216273,11985.276417526597
Intact (FuGENE_DPBS),25.0,0.8279306013580531,1.5327460177821122,0.01408323091813468,1.2078307026696462,0.9675638440593957,2922.9289559433687,11650.331004544763
Intact (FuGENE_DPBS),27.5,0.8238091680061645,1.5446596002584059,0.013334565413182953,1.2138733566418831,0.9659147301751574,3000.2311048672295,12018.271986489679
Intact (FuGENE_DPBS),30.0,0.8299878140150683,1.5213016491735547,0.014691953191204808,1.2048369664158047,0.9698606422744629,3286.6607509731402,13067.638217173217
Intact (PEI_DPBS),0.0,0.7451146386173241,2.085246544756493,0.0015901642446433972,1.3420753642092649,0.9713924527930369,7235.4726566125155,32044.813682803084
Intact (PEI_DPBS),2.5,0.7550139583260252,1.9870650314075657,0.0023343955303447806,1.3244788244937142,0.9678617696506735,6352.795855578568,27766.673837249295
Intact (PEI_DPBS),5.0,0.761972731928415,1.906758828422599,0.0031448669628911336,1.312382921458595,0.9675169325243124,5318.3954657927,23033.245550268253
Intact (PEI_DPBS),7.5,0.7633459630388633,1.8543020508162549,0.0037224042159152183,1.3100219931982378,0.9678184449458608,4427.068551667574,19138.53865466661
Intact (PEI_DPBS),10.0,0.7646274541021586,1.821103883991145,0.0041525244040695655,1.3078264383983187,0.9670519082248584,3698.844220400164,15963.572667755303
Intact (PEI_DPBS),12.5,0.7792544011233035,1.7506604908426566,0.005667818998201759,1.283277962316914,0.9667874658663876,3573.5814377421752,15133.464408477777
Intact (PEI_DPBS),15.0,0.8033870298234996,1.6539244039694725,0.008735958218245897,1.2447300776310708,0.9627076593525605,3906.540936873869,16046.54371195909
Intact (PEI_DPBS),17.5,0.7986848612471229,1.656315660721222,0.008437159309815758,1.2520582879692115,0.9679949745356903,3256.9551234845244,13457.06226447853
Intact (PEI_DPBS),20.0,0.7921820500670307,1.6658245495704476,0.007891681221012223,1.2623361005407592,0.9684777041487707,3022.5414680758317,12591.028594760835
Intact (PEI_DPBS),22.5,0.8049001366304919,1.6180949507021918,0.009765506523377465,1.2423901481570667,0.9669144152137291,2923.3183715216273,11985.276417526597
Intact (PEI_DPBS),25.0,0.8279306013580531,1.5327460177821122,0.01408323091813468,1.2078307026696462,0.9675638440593957,2922.9289559433687,11650.331004544763
Intact (PEI_DPBS),27.5,0.8238091680061645,1.5446596002584059,0.013334565413182953,1.2138733566418831,0.9659147301751574,3000.2311048672295,12018.271986489679
Intact (PEI_DPBS),30.0,0.8299878140150683,1.5213016491735547,0.014691953191204808,1.2048369664158047,0.9698606422744629,3286.6607509731402,13067.638217173217
