Condition,Time,Slope,Y-intercept (log scale),X-intercept,1/slope,R squared,Sy.x,LOD
Intact (FuGENE_DPBS),20.0,0.3147695907349083,3.8412532798519896,6.260642178454282e-13,3.1769269631963177,0.32540717865265184,63826.715109826815,669150.2802753734
Intact (FuGENE_DPBS),22.5,0.30124143469677095,3.8408726490817777,1.7776765915434298e-13,3.3195964592540137,0.3140895219850375,55003.556569147135,602545.7183899515
Intact (FuGENE_DPBS),25.0,0.31076588378870923,3.7730346782344792,7.226301344416365e-13,3.21785643844967,0.33356828163556873,49158.74358472281,522013.0725156492
Intact (FuGENE_DPBS),27.5,0.2921512206125712,3.805684354440321,9.409802521756081e-14,3.422884894689946,0.3048884676644197,44622.38431579054,504033.04129057773
Intact (FuGENE_DPBS),30.0,0.29044689160221193,3.794898268926718,8.595640622395005e-14,3.4429702259288506,0.28872799741984584,42753.07375568657,485751.94802563766
Intact (PEI_DPBS),0.0,0.8308212491442093,3.109166539169328,0.00018101686669107686,1.203628338863569,0.944073895358815,344910.21709588415,1369974.2484786334
Intact (PEI_DPBS),2.5,0.763954398411051,3.1835660269422834,6.804246330488852e-05,1.3089786538043375,0.9200545955312138,284867.3747763551,1230521.5320668456
Intact (PEI_DPBS),5.0,0.6975684760150191,3.2710176852444834,2.0456402597127675e-05,1.433551019553913,0.8829669570545843,224826.8665798226,1063592.5865684338
Intact (PEI_DPBS),7.5,0.6552953009404047,3.2990622402136944,9.2370543709826e-06,1.526029560359909,0.8452701537728653,183182.47010743452,922488.1522681784
Intact (PEI_DPBS),10.0,0.6068774486901418,3.3585286047953202,2.9233891221097216e-06,1.6477791391958245,0.7938642892348372,150950.4797661735,820819.0703139968
Intact (PEI_DPBS),12.5,0.5608970392836614,3.4130278086977013,8.223461997601343e-07,1.7828584035264836,0.729340868753768,123514.68765470809,726690.356185679
Intact (PEI_DPBS),15.0,0.5363957723282445,3.411579155220756,4.3632466241113783e-07,1.8642950813341894,0.6691949835667916,107527.91528078691,661530.4197614985
Intact (PEI_DPBS),17.5,0.5020674627371342,3.4467584735340466,1.364174271599264e-07,1.9917642034563923,0.6079298899553702,91225.92961771047,599611.7854306403
Intact (PEI_DPBS),20.0,0.48537590334262154,3.428860433246737,8.623031053273461e-08,2.0602588490968223,0.5634269670922415,79545.44791674837,540817.902820309
Intact (PEI_DPBS),22.5,0.4669086376051448,3.4217420783487347,4.693485095737049e-08,2.141746627625424,0.5261029780198161,69989.8442964404,494671.69286676805
Intact (PEI_DPBS),25.0,0.4603747240509361,3.390562349667444,4.317295435300806e-08,2.172143577303257,0.5039226643374519,63353.92483186293,454125.60903759836
Intact (PEI_DPBS),27.5,0.4473917376767587,3.37078141188672,2.922165586779251e-08,2.2351776212785173,0.48261806167848975,54621.59613909379,402893.5987844312
Intact (PEI_DPBS),30.0,0.4374123597222996,3.35919219928706,2.0907783813981637e-08,2.286172253191179,0.46470194953435096,50035.73512971153,377488.02076117974
